,Id,Period,Time,Type,Goal,Assist,Season
3,211408,3. část,07:43,-,9 Jakub Klement,97 Ondřej Zeman,2017/2018
4,211408,3. část,11:14,-,9 Jakub Klement,73 Kryštof Hoch,2017/2018
5,211408,3. část,11:56,-,97 Ondřej Zeman,9 Jakub Klement,2017/2018
0,211427,1. část,04:47,-,73 Kryštof Hoch,16 Mikuláš Vyleta,2017/2018
1,211427,2. část,04:27,-,73 Kryštof Hoch,17 Jakub Hruška,2017/2018
2,211427,2. část,06:39,SH,15 Vojtěch Brávek,,2017/2018
3,211427,3. část,01:14,-,16 Mikuláš Vyleta,9 Jakub Klement,2017/2018
4,211427,3. část,06:01,-,17 Jakub Hruška,18 Michal Šíma,2017/2018
5,211427,3. část,06:33,-,16 Mikuláš Vyleta,77 Daniel Klugar,2017/2018
6,211427,3. část,07:10,-,73 Kryštof Hoch,,2017/2018
0,214987,1. část,07:44,-,97 Ondřej Zeman,9 Jakub Klement,2017/2018
1,214987,2. část,07:39,-,11 Filip Terč,72 Jaroslav Soldán,2017/2018
2,214987,3. část,01:45,-,4 Stanislav Kodet,,2017/2018
3,214987,3. část,03:18,-,77 Daniel Klugar,72 Jaroslav Soldán,2017/2018
4,214987,3. část,04:22,-,9 Jakub Klement,97 Ondřej Zeman,2017/2018
5,214987,3. část,04:33,-,18 Michal Šíma,73 Kryštof Hoch,2017/2018
6,214987,3. část,10:40,-,77 Daniel Klugar,11 Filip Terč,2017/2018
0,214982,1. část,01:04,-,9 Jakub Klement,97 Ondřej Zeman,2017/2018
1,214982,1. část,04:12,-,17 Jakub Hruška,97 Ondřej Zeman,2017/2018
0,222086,3. část,05:57,-,18 Michal Šíma,17 Jakub Hruška,2018/2019
1,222086,3. část,06:03,-,17 Jakub Hruška,18 Michal Šíma,2018/2019
0,222085,1. část,00:41,-,17 Jakub Hruška,16 Mikuláš Vyleta,2018/2019
1,222085,1. část,06:09,-,69 Václav Boček,18 Michal Šíma,2018/2019
2,222085,1. část,09:20,-,9 Jakub Klement,17 Jakub Hruška,2018/2019
3,222085,2. část,04:11,-,9 Jakub Klement,69 Václav Boček,2018/2019
4,222085,2. část,06:56,-,17 Jakub Hruška,16 Mikuláš Vyleta,2018/2019
5,222085,3. část,05:08,-,17 Jakub Hruška,18 Michal Šíma,2018/2019
6,222085,3. část,08:12,PP,18 Michal Šíma,17 Jakub Hruška,2018/2019
7,222085,3. část,08:35,-,69 Václav Boček,17 Jakub Hruška,2018/2019
8,222085,3. část,11:04,-,9 Jakub Klement,18 Michal Šíma,2018/2019
0,225356,1. část,04:14,-,69 Václav Boček,,2018/2019
1,225356,1. část,05:17,-,16 Mikuláš Vyleta,17 Jakub Hruška,2018/2019
2,225356,2. část,05:24,PP,69 Václav Boček,73 Kryštof Hoch,2018/2019
3,225356,2. část,05:52,-,17 Jakub Hruška,9 Jakub Klement,2018/2019
4,225356,3. část,10:52,-,16 Mikuláš Vyleta,9 Jakub Klement,2018/2019
0,225354,1. část,05:13,-,18 Michal Šíma,69 Václav Boček,2018/2019
1,225354,1. část,08:15,-,97 Ondřej Zeman,16 Mikuláš Vyleta,2018/2019
2,225354,1. část,09:34,-,77 Daniel Klugar,,2018/2019
3,225354,2. část,11:17,-,69 Václav Boček,18 Michal Šíma,2018/2019
4,225354,3. část,07:13,-,77 Daniel Klugar,69 Václav Boček,2018/2019
0,229020,2. část,03:12,-,77 Daniel Klugar,69 Václav Boček,2018/2019
1,229020,2. část,11:10,-,15 Mikuláš Vyleta,77 Daniel Klugar,2018/2019
2,229020,3. část,00:29,-,15 Mikuláš Vyleta,69 Václav Boček,2018/2019
0,229018,1. část,07:38,-,4 Stanislav Kodet,18 Michal Šíma,2018/2019
1,229018,1. část,09:58,-,69 Václav Boček,18 Michal Šíma,2018/2019
2,229018,2. část,00:58,-,77 Daniel Klugar,18 Michal Šíma,2018/2019
3,229018,2. část,09:43,PP,4 Stanislav Kodet,9 Jakub Klement,2018/2019
4,229018,3. část,01:08,-,69 Václav Boček,77 Daniel Klugar,2018/2019
0,234993,2. část,07:27,-,69 Václav Boček,97 Ondřej Zeman,2018/2019
1,234993,3. část,08:31,-,73 Kryštof Hoch,,2018/2019
2,234993,3. část,09:04,-,69 Václav Boček,,2018/2019
0,235067,1. část,03:14,-,16 Mikuláš Vyleta,,2018/2019
1,235067,1. část,05:22,PP,73 Kryštof Hoch,17 Jakub Hruška,2018/2019
2,235067,2. část,04:10,-,9 Jakub Klement,17 Jakub Hruška,2018/2019
3,235067,2. část,11:04,-,17 Jakub Hruška,77 Daniel Klugar,2018/2019
4,235067,3. část,00:24,-,97 Ondřej Zeman,17 Jakub Hruška,2018/2019
5,235067,3. část,04:14,-,17 Jakub Hruška,72 Jaroslav Soldán,2018/2019
6,235067,3. část,08:18,-,7 Martin Bukovič,17 Jakub Hruška,2018/2019
7,235067,3. část,08:48,-,77 Daniel Klugar,7 Martin Bukovič,2018/2019
0,237790,1. část,01:50,-,18 Michal Šíma,69 Václav Boček,2018/2019
1,237790,2. část,00:44,-,77 Daniel Klugar,72 Jaroslav Soldán,2018/2019
2,237790,2. část,04:47,-,77 Daniel Klugar,72 Jaroslav Soldán,2018/2019
3,237790,2. část,05:13,-,97 Ondřej Zeman,17 Jakub Hruška,2018/2019
4,237790,2. část,07:02,-,97 Ondřej Zeman,17 Jakub Hruška,2018/2019
5,237790,2. část,09:15,-,16 Mikuláš Vyleta,72 Jaroslav Soldán,2018/2019
6,237790,3. část,02:48,-,97 Ondřej Zeman,9 Jakub Klement,2018/2019
7,237790,3. část,03:34,-,69 Václav Boček,,2018/2019
8,237790,3. část,07:41,-,17 Jakub Hruška,,2018/2019
9,237790,3. část,08:21,-,18 Michal Šíma,69 Václav Boček,2018/2019
0,237788,1. část,02:38,-,11 Filip Terč,77 Daniel Klugar,2018/2019
1,237788,1. část,06:52,-,17 Jakub Hruška,16 Mikuláš Vyleta,2018/2019
2,237788,3. část,07:12,PP,69 Václav Boček,97 Ondřej Zeman,2018/2019
3,237788,3. část,10:47,-,72 Jaroslav Soldán,,2018/2019
0,241681,1. část,01:23,-,73 Kryštof Hoch,11 Filip Terč,2018/2019
1,241681,1. část,08:12,-,97 Ondřej Zeman,17 Jakub Hruška,2018/2019
2,241681,3. část,03:29,-,72 Jaroslav Soldán,73 Kryštof Hoch,2018/2019
3,241681,3. část,03:42,-,9 Jakub Klement,97 Ondřej Zeman,2018/2019
4,241681,3. část,05:53,-,11 Filip Terč,69 Václav Boček,2018/2019
5,241681,3. část,09:55,-,16 Mikuláš Vyleta,9 Jakub Klement,2018/2019
0,244649,1. část,06:37,-,9 Jakub Klement,18 Michal Šíma,2018/2019
1,244649,1. část,09:34,-,18 Michal Šíma,,2018/2019
2,244649,2. část,11:04,-,69 Václav Boček,73 Kryštof Hoch,2018/2019
3,244649,2. část,11:37,-,72 Jaroslav Soldán,73 Kryštof Hoch,2018/2019
4,244649,3. část,00:35,-,97 Ondřej Zeman,73 Kryštof Hoch,2018/2019
5,244649,3. část,10:14,SH,69 Václav Boček,97 Ondřej Zeman,2018/2019
0,247469,1. část,03:23,-,18 Michal Šíma,15 Vojtěch Brávek,2018/2019
1,247469,1. část,06:21,-,97 Ondřej Zeman,72 Jaroslav Soldán,2018/2019
2,247469,2. část,00:28,-,16 Mikuláš Vyleta,,2018/2019
0,247467,1. část,06:31,-,15 Vojtěch Brávek,,2018/2019
1,247467,1. část,11:31,-,15 Vojtěch Brávek,97 Ondřej Zeman,2018/2019
2,247467,2. část,03:38,-,77 Daniel Klugar,18 Michal Šíma,2018/2019
3,247467,2. část,09:25,-,69 Václav Boček,4 Stanislav Kodet,2018/2019
