,Id,Period,Time,Type,Goal,Assist,Season,Minute,Seconds,Seconds_all
3,190313,1,11:43,-, Petr Čepelák, Aleš Těhle,2017/2018,11,43,703
4,190313,2,02:31,-, Filip Fišer, Aleš Bambas,2017/2018,2,31,151
5,190313,2,11:52,-, Filip Fišer, Lukáš Riegel,2017/2018,11,52,712
6,190313,3,01:42,-, Michal Petrásek, Kamil Vohradský,2017/2018,1,42,102
7,190313,3,02:06,-, Filip Fišer, Lukáš Riegel,2017/2018,2,6,126
8,190313,3,04:07,-, Filip Fišer, Aleš Bambas,2017/2018,4,7,247
9,190313,3,06:37,-, Vít Bohata, Matouš Bolek,2017/2018,6,37,397
10,190313,3,09:29,-, Filip Fišer, Aleš Bambas,2017/2018,9,29,569
11,190313,3,09:45,-, Jiří Ureš, Vít Bohata,2017/2018,9,45,585
0,199709,1,09:25,-, Pavel Zeman, Jaroslav Skácel,2017/2018,9,25,565
1,199709,2,04:31,-, Jaroslav Vlček, Jaroslav Skácel,2017/2018,4,31,271
2,199709,2,08:53,-, Pavel Zeman,,2017/2018,8,53,533
3,199709,3,00:35,-, Vojtěch Chytka, Jaroslav Vlček,2017/2018,0,35,35
4,199709,3,01:31,-, Pavel Zeman, Jaroslav Vlček,2017/2018,1,31,91
5,199709,3,02:51,-, Vojtěch Chytka, Jaroslav Skácel,2017/2018,2,51,171
0,202065,2,04:12,PP, Dominik Bouček, Vladimír Drnec,2017/2018,4,12,252
1,202065,2,10:43,PP, Vít Kašpar, Vladimír Drnec,2017/2018,10,43,643
0,202049,1,10:43,-, Dávid Nagy, Radka Sýkorová,2017/2018,10,43,643
1,202049,2,09:14,-, Jiří Braüer, Jiří Horáček,2017/2018,9,14,554
2,202049,2,09:43,-, Břetislav Klápště, Petr Michálek,2017/2018,9,43,583
3,202049,2,11:03,-, Lukáš Prodan, Jiří Braüer,2017/2018,11,3,663
4,202049,3,06:58,-, Jiří Horáček, Břetislav Klápště,2017/2018,6,58,418
5,202049,3,08:47,-, Martin Sýkora, Pavel Böhm,2017/2018,8,47,527
0,206061,1,01:32,-, Ondřej Šváb, Petr Urban,2017/2018,1,32,92
1,206061,1,07:43,-, Petr Urban, David Borovský,2017/2018,7,43,463
2,206061,1,08:07,-, Petr Urban, Šimon Hejda,2017/2018,8,7,487
3,206061,1,10:09,-, David Borovský, Petr Urban,2017/2018,10,9,609
4,206061,3,00:37,-, František Vlček,,2017/2018,0,37,37
5,206061,3,11:07,-, Petr Urban, Ondřej Šváb,2017/2018,11,7,667
0,206070,1,09:05,-, Tomáš Zídek, Jakub Zalubil,2017/2018,9,5,545
1,206070,2,06:59,-, Tomáš Lada, Jakub Zalubil,2017/2018,6,59,419
2,206070,2,08:18,-, Jiří Kolínský, Tomáš Lada,2017/2018,8,18,498
3,206070,2,11:16,-, Aleš Vondřejc, Petr Brimus,2017/2018,11,16,676
4,206070,3,00:22,-, Jan Sláma,,2017/2018,0,22,22
5,206070,3,00:52,-, Metoděj Krahulec,,2017/2018,0,52,52
6,206070,3,06:10,-, Jan Sláma, Aleš Vondřejc,2017/2018,6,10,370
7,206070,3,07:16,-, Jan Sláma, Petr Brimus,2017/2018,7,16,436
8,206070,3,09:32,-, Tomáš Lada, Tomáš Zídek,2017/2018,9,32,572
0,211408,1,04:29,-, Matouš Bolek, Aleš Bambas,2017/2018,4,29,269
1,211408,1,06:06,-, Aleš Bambas, Filip Fišer,2017/2018,6,6,366
2,211408,2,00:40,-, Kamil Vohradský, Filip Balek,2017/2018,0,40,40
3,211408,2,09:39,-, Filip Fišer, Aleš Bambas,2017/2018,9,39,579
4,211408,2,11:08,-, Petr Čepelák, Filip Fišer,2017/2018,11,8,668
5,211408,3,05:06,-, Matouš Bolek, Filip Fišer,2017/2018,5,6,306
0,211427,1,01:40,-, Vladimír Hladík, Vladimír John,2017/2018,1,40,100
1,211427,1,02:45,-, Vladimír John, Tomáš Zíval,2017/2018,2,45,165
2,211427,2,01:06,-, Vladimír John, Tomáš Zíval,2017/2018,1,6,66
3,211427,2,07:14,PP, Zdeněk Ulč, Vladimír Hladík,2017/2018,7,14,434
4,211427,3,05:32,-, Vladimír John,,2017/2018,5,32,332
5,211427,3,10:38,-, Vladimír Hladík, Erik Brümmer,2017/2018,10,38,638
0,214987,3,01:18,PP, Lukáš Bárta, Jiří Havlan,2017/2018,1,18,78
1,214987,3,06:57,-, Petr Brabenec, Lukáš Bárta,2017/2018,6,57,417
0,214982,1,04:51,-, Martin Jurka, Matěj Novák,2017/2018,4,51,291
1,214982,2,02:53,-, David Valeš, Vojtěch Juran,2017/2018,2,53,173
2,214982,3,03:58,-, Martin Jurka, Zdeněk Jurka,2017/2018,3,58,238
0,217306,1,04:27,-, Jaroslav Skácel, Petr Jačka,2017/2018,4,27,267
1,217306,1,10:14,-, Pavel Zeman, Vojtěch Chytka,2017/2018,10,14,614
2,217306,1,11:47,-, Jaroslav Vlček, Jaroslav Skácel,2017/2018,11,47,707
3,217306,2,10:38,-, Pavel Zeman, Jaroslav Skácel,2017/2018,10,38,638
4,217306,3,05:10,PP, Jaroslav Vlček, František Burian,2017/2018,5,10,310
5,217306,3,07:48,-, Petr Jačka, Jaroslav Skácel,2017/2018,7,48,468
6,217306,3,08:32,-, Pavel Zeman, František Burian,2017/2018,8,32,512
0,222086,3,01:04,-, Jan Rotta, Tomáš Hájek,2018/2019,1,4,64
1,222086,3,02:32,-, Tomáš Hájek, Michal Staníček,2018/2019,2,32,152
2,222086,3,08:28,PP, Martin Rotta, Jan Egem,2018/2019,8,28,508
3,222086,3,10:23,PS, Jan Rotta,,2018/2019,10,23,623
4,222086,3,11:50,-, Jan Egem, Tomáš Hájek,2018/2019,11,50,710
0,222085,1,09:43,-, Jiří Čihák, Mikuláš Klíč,2018/2019,9,43,583
1,222085,2,02:06,-, Jiří Čihák, Petr Špaček,2018/2019,2,6,126
2,222085,2,05:43,-, Přemysl Vaněk, Vladimír Borůvka,2018/2019,5,43,343
3,222085,3,04:45,-, Čestmír Brousil, Antonín Klíč,2018/2019,4,45,285
0,225356,1,01:23,-, Robert Křikava, Stanislav Neubauer,2018/2019,1,23,83
1,225356,1,09:59,-, David Sochor, Petr Kasal,2018/2019,9,59,599
2,225356,2,02:05,PS, Ladislav Griga,,2018/2019,2,5,125
3,225356,3,04:08,PS, Lukáš Jirásek,,2018/2019,4,8,248
4,225356,3,04:44,-, Lukáš Jirásek, Dominik Vyštejn,2018/2019,4,44,284
0,225354,2,10:42,-, Radim Onderka, Daniel Rajtr,2018/2019,10,42,642
1,225354,3,04:17,-, Radim Onderka, Daniel Rajtr,2018/2019,4,17,257
0,229020,1,05:51,-, Vít Němeček, Tomáš Jirásek,2018/2019,5,51,351
1,229020,2,10:21,-, Lukáš Pyskatý, Tomáš Moučka,2018/2019,10,21,621
2,229020,3,07:11,-, Vít Němeček, Jan Jiroušek,2018/2019,7,11,431
0,229018,1,08:56,-, Lukáš Chramosil, David Martynek,2018/2019,8,56,536
1,229018,2,11:49,-, Vít Zahradník, Marek Šesták,2018/2019,11,49,709
2,229018,3,08:39,-, Zdeněk Podzemný, David Wurst,2018/2019,8,39,519
3,229018,3,08:57,-, David Martynek, Lukáš Chramosil,2018/2019,8,57,537
0,234993,1,07:41,-, Vojtěch Mičín, Richard Hurt,2018/2019,7,41,461
1,234993,2,02:40,-, Richard Hurt, Vojtěch Mičín,2018/2019,2,40,160
0,235067,3,02:11,-, Ondřej Kulka, Mika Huhmarniemi,2018/2019,2,11,131
1,235067,3,10:24,-, Ondřej Kulka, Petr Brabenec,2018/2019,10,24,624
0,237790,1,05:25,-, Petr Ježek, Jan Tomiška,2018/2019,5,25,325
1,237790,1,07:32,-, Jiří Tuček, Petr Ježek,2018/2019,7,32,452
2,237790,2,00:39,-, Zdeněk Tomek, Václav Vích,2018/2019,0,39,39
3,237790,2,07:43,-, Petr Ježek, Karel Trochta,2018/2019,7,43,463
4,237790,2,10:21,-, Petr Ježek, Zdeněk Tomek,2018/2019,10,21,621
5,237790,3,11:21,-, Jiří Tuček, Karel Trochta,2018/2019,11,21,681
0,237788,1,01:11,-, Ondřej Loška, David Suchánek,2018/2019,1,11,71
1,237788,1,02:51,-, Pavel Trampota, Jiří Čihák,2018/2019,2,51,171
2,237788,1,04:34,-, Jiří Čihák, Lukáš Trampota,2018/2019,4,34,274
3,237788,1,07:22,-, Lukáš Trampota, Pavel Trampota,2018/2019,7,22,442
4,237788,1,08:13,-, David Suchánek, Ondřej Loška,2018/2019,8,13,493
5,237788,1,09:31,-, David Suchánek, Přemysl Vaněk,2018/2019,9,31,571
6,237788,2,03:37,-, Petr Špaček, David Suchánek,2018/2019,3,37,217
7,237788,2,03:42,-, Lukáš Trampota,,2018/2019,3,42,222
8,237788,2,05:26,-, Pavel Trampota, Mikuláš Klíč,2018/2019,5,26,326
9,237788,2,06:05,-, Jiří Čihák, Vladimír Borůvka,2018/2019,6,5,365
10,237788,3,04:37,-, Ondřej Loška,,2018/2019,4,37,277
11,237788,3,11:45,-, Lukáš Trampota, Pavel Trampota,2018/2019,11,45,705
0,241681,1,04:28,-, Michal Rosí, Jan Hanuš,2018/2019,4,28,268
1,241681,1,04:47,-, Ctibor Chmelař, Marek Václavík,2018/2019,4,47,287
2,241681,2,07:43,PP, Štefan Záležák, Jakub Mádr,2018/2019,7,43,463
3,241681,3,05:54,-, Jan Hanuš,,2018/2019,5,54,354
4,241681,3,08:09,SH, Ctibor Chmelař, Filip Trousil,2018/2019,8,9,489
0,241680,2,10:53,PP, Teodor Kandilarov, Lukáš Tretera,2018/2019,10,53,653
1,241680,3,00:32,-, Robin Franče, Michael Dvořák,2018/2019,0,32,32
2,241680,3,01:23,-, Vojtěch Roun, Martin Hruška,2018/2019,1,23,83
3,241680,3,08:11,PP, Michael Dvořák, Tomáš Kaňka,2018/2019,8,11,491
0,244649,1,10:05,-, David Martynek,,2018/2019,10,5,605
1,244649,1,11:52,-, Jan Tetiva,,2018/2019,11,52,712
0,244647,3,00:45,-, Tomáš Hájek, Jakub Rokos,2018/2019,0,45,45
1,244647,3,01:50,-, Martin Rotta, Radovan Doležel,2018/2019,1,50,110
0,247469,3,07:07,-, Zdeněk Hromota, Richard Hurt,2018/2019,7,7,427
1,247469,3,07:53,-, Ondřej Míka, Vojtěch Wilham,2018/2019,7,53,473
0,247467,2,04:34,-, Lukáš Bárta, Jiří Havlan,2018/2019,4,34,274
1,247467,3,06:58,-, Lukáš Bárta, Filip Friedberger,2018/2019,6,58,418
0,233120,2,04:43,-, Štefan Záležák, Radek Mošnička,2018/2019,4,43,283
1,233120,2,07:23,-, Marek Václavík, Radek Mošnička,2018/2019,7,23,443
2,233120,3,03:30,-, Štefan Záležák, Ctibor Chmelař,2018/2019,3,30,210
3,233120,3,03:54,-, Ctibor Chmelař,,2018/2019,3,54,234
0,250974,1,05:17,-, Petr Kubuš, Tomáš Vlček,2018/2019,5,17,317
1,250974,2,09:50,-, Tomáš Vlček, Petr Kubuš,2018/2019,9,50,590
2,250974,3,04:21,-, Jakub Uhřík, Lukáš Jirásek,2018/2019,4,21,261
3,250974,3,09:52,PS, Lukáš Jirásek,,2018/2019,9,52,592
0,252765,1,11:19,-, Radim Onderka,,2018/2019,11,19,679
1,252765,3,05:19,PP, Bořek Sláma, Lukáš Žiga,2018/2019,5,19,319
2,252765,3,05:38,-, Radim Onderka, Bořek Sláma,2018/2019,5,38,338
3,252765,3,11:31,-, Radim Onderka, Bořek Sláma,2018/2019,11,31,691
0,252762,2,05:27,-, Robin Franče, Michael Dvořák,2018/2019,5,27,327
0,258459,1,05:47,-, Martin Mikšovský, Tomáš Pezl,2019/2020,5,47,347
1,258459,1,08:49,-, Jan Mitka, Petr Veselý,2019/2020,8,49,529
2,258459,1,09:11,-, Lukáš Kubík, Matěj Cyrin,2019/2020,9,11,551
3,258459,3,04:37,-, Lukáš Kubík, Matěj Cyrin,2019/2020,4,37,277
4,258459,3,09:22,-, Jan Mitka, Martin Mikšovský,2019/2020,9,22,562
5,258459,3,10:25,-, Martin Mikšovský, Jan Mitka,2019/2020,10,25,625
6,258459,3,10:31,-, Jan Mitka, Martin Mikšovský,2019/2020,10,31,631
0,258090,1,05:26,-, Jaroslav Hostin, Josef Světlý,2019/2020,5,26,326
1,258090,2,11:14,-, Josef Chvojka, Martin Kovář,2019/2020,11,14,674
2,258090,3,00:45,PS, Josef Světlý,,2019/2020,0,45,45
3,258090,3,03:00,SH, Martin Kovář,,2019/2020,3,0,180
4,258090,3,05:54,SH, Josef Chvojka,,2019/2020,5,54,354
5,258090,3,09:53,PP, Josef Světlý, Jaroslav Hostin,2019/2020,9,53,593
6,258090,3,10:56,-, Josef Chvojka, Martin Kovář,2019/2020,10,56,656
7,258090,3,11:29,-, Martin Blažek, Martin Kovář,2019/2020,11,29,689
0,261060,1,02:53,-, David Šnejdar, Adam Hudlička,2019/2020,2,53,173
1,261060,1,05:17,-, Tomáš Medřický, Filip Kolařík,2019/2020,5,17,317
2,261060,1,11:12,-, Tomáš Medřický, Miroslav Čadský,2019/2020,11,12,672
3,261060,2,02:51,-, Jiří Krbec,,2019/2020,2,51,171
4,261060,2,10:21,-, Miroslav Čadský, Teodor Kandilarov,2019/2020,10,21,621
5,261060,3,02:36,-, Marek Vlasák, Jiří Krbec,2019/2020,2,36,156
6,261060,3,10:49,-, Tomáš Medřický, Marek Vlasák,2019/2020,10,49,649
0,261055,1,00:19,-, Milan Ježek, Tomáš Pácal,2019/2020,0,19,19
1,261055,1,06:31,-, Milan Ježek,,2019/2020,6,31,391
2,261055,1,08:29,-, Jan Marek, Michal Miĺo,2019/2020,8,29,509
3,261055,2,00:33,-, Tomáš Pácal, Martin Musil,2019/2020,0,33,33
4,261055,2,09:00,-, Milan Ježek, Jan Marek,2019/2020,9,0,540
5,261055,3,08:20,SH, Tomáš Maršon, Lukáš Svoboda,2019/2020,8,20,500
6,261055,3,09:00,SH, Jan Urban,,2019/2020,9,0,540
7,261055,3,10:26,-, Jan Marek, Tomáš Maršon,2019/2020,10,26,626
8,261055,3,11:58,-, Lukáš Svoboda, Tomáš Maršon,2019/2020,11,58,718
0,263313,1,06:21,-, Adam Šmejkal, Radek Petrnoušek,2019/2020,6,21,381
1,263313,2,06:40,-, Martin Wolf, Radek Petrnoušek,2019/2020,6,40,400
2,263313,3,00:53,-, Martin Wolf, Radek Petrnoušek,2019/2020,0,53,53
3,263313,3,06:00,-, Jan Schorný, Adam Šmejkal,2019/2020,6,0,360
0,263310,1,02:51,SH, Jan Buchta, Pavel Doubek,2019/2020,2,51,171
1,263310,1,04:22,-, Jan Strnad,,2019/2020,4,22,262
2,263310,1,07:30,-, Martin Hovořák, Miroslav Purkrábek,2019/2020,7,30,450
3,263310,1,10:02,-, Miroslav Purkrábek, Jan Strnad,2019/2020,10,2,602
4,263310,1,11:59,-, Jan Strnad, Ondřej Zamazal,2019/2020,11,59,719
5,263310,2,05:02,-, Jan Buchta, Pavel Doubek,2019/2020,5,2,302
6,263310,2,08:47,-, Jan Buchta, Jan Strnad,2019/2020,8,47,527
7,263310,3,03:44,-, Jan Buchta, Pavel Doubek,2019/2020,3,44,224
0,267256,1,03:05,-, Tomáš Sadil,,2019/2020,3,5,185
1,267256,1,05:20,-, Lukáš Kubík, Jan Mitka,2019/2020,5,20,320
2,267256,1,05:41,-, Martin Šťastný, Martin Mikšovský,2019/2020,5,41,341
3,267256,2,01:47,-, Jan Mitka, Jakub Kvasnička,2019/2020,1,47,107
4,267256,2,02:38,-, Martin Šťastný, Matěj Čech,2019/2020,2,38,158
5,267256,2,07:00,-, Lukáš Kubík, Tomáš Sadil,2019/2020,7,0,420
6,267256,2,11:07,-, Martin Šťastný, Kamil Vacek,2019/2020,11,7,667
7,267256,2,11:54,-, Tomáš Sadil, Lukáš Kubík,2019/2020,11,54,714
0,267257,1,04:37,-, Jan Daněček,,2019/2020,4,37,277
1,267257,1,08:55,-, Jan Daněček, Tomáš Špinka,2019/2020,8,55,535
2,267257,1,10:04,PP, Matyáš Troup, Martin Brodík,2019/2020,10,4,604
3,267257,1,10:58,-, Kamil Jiránek, Roman Tůma,2019/2020,10,58,658
4,267257,2,01:35,-, Matyáš Troup, Pavel Němejc,2019/2020,1,35,95
5,267257,2,04:34,-, Tomáš Špinka, Jan Daněček,2019/2020,4,34,274
6,267257,3,00:39,-, Jan Galgonek, Tomáš Špinka,2019/2020,0,39,39
7,267257,3,07:08,PP, Martin Brodík, Michal Trunkát,2019/2020,7,8,428
8,267257,3,09:36,-, Kamil Jiránek, Jan Galgonek,2019/2020,9,36,576
9,267257,3,11:28,-, Jan Galgonek, Tomáš Špinka,2019/2020,11,28,688
0,271089,2,03:33,-, Jan Fencík, Jiří Sobotka,2019/2020,3,33,213
1,271089,2,11:31,-, Richard Iltis, David Hanuš,2019/2020,11,31,691
2,271089,3,01:27,-, Jan Fencík,,2019/2020,1,27,87
3,271089,3,03:29,-, Jakub Janda,,2019/2020,3,29,209
4,271089,3,08:12,-, David Hanuš, Dung Nguyen Thanh,2019/2020,8,12,492
0,271087,2,10:23,-, Radek Petrnoušek, Michal Pivoňka,2019/2020,10,23,623
1,271087,2,10:33,-, Radek Petrnoušek, Michal Pivoňka,2019/2020,10,33,633
2,271087,2,11:30,-, Radek Petrnoušek, Michal Pivoňka,2019/2020,11,30,690
3,271087,3,03:15,-, Radek Petrnoušek, Adam Šmejkal,2019/2020,3,15,195
0,273338,1,02:17,-, Jan Buchta, Vilém Svoboda,2019/2020,2,17,137
1,273338,1,08:09,-, Jan Buchta, Pavel Doubek,2019/2020,8,9,489
2,273338,1,08:41,-, Šimon Šlemr, Martin Hovořák,2019/2020,8,41,521
3,273338,1,10:49,-, Miroslav Purkrábek, Pavel Doubek,2019/2020,10,49,649
4,273338,2,02:42,-, Martin Hovořák, Vilém Svoboda,2019/2020,2,42,162
5,273338,2,04:33,-, Jan Buchta, Martin Hovořák,2019/2020,4,33,273
6,273338,3,00:31,-, Jan Buchta,,2019/2020,0,31,31
7,273338,3,06:10,-, Jan Buchta,,2019/2020,6,10,370
8,273338,3,07:37,-, Josef Němeček, Martin Hovořák,2019/2020,7,37,457
9,273338,3,09:32,-, Jan Buchta, Pavel Doubek,2019/2020,9,32,572
0,273335,1,00:45,-, Luboš Kučera,,2019/2020,0,45,45
1,273335,1,03:18,-, Tomáš Jeřábek,,2019/2020,3,18,198
2,273335,1,06:58,-, Roman Tauš,,2019/2020,6,58,418
3,273335,2,05:27,-, Tomáš Jeřábek, Luboš Kučera,2019/2020,5,27,327
4,273335,2,09:35,SH, Luboš Kučera, Ladislav Bartůněk,2019/2020,9,35,575
5,273335,2,10:10,-, Luboš Kučera,,2019/2020,10,10,610
0,277341,1,00:57,-, David Horák, Lukáš Kloc,2019/2020,0,57,57
1,277341,1,07:59,PP, Jindřich Smejkal, David Horák,2019/2020,7,59,479
2,277341,1,09:24,-, Petr Cícha,,2019/2020,9,24,564
3,277341,2,09:10,-, Petr Novák, Marek Vácha,2019/2020,9,10,550
4,277341,3,00:30,-, David Horák, Marek Vácha,2019/2020,0,30,30
5,277341,3,09:29,-, Petr Cícha, Tomáš Horák,2019/2020,9,29,569
0,277256,2,00:51,-, Josef Světlý,,2019/2020,0,51,51
1,277256,2,01:11,-, Ondřej Turek, Jaroslav Hostin,2019/2020,1,11,71
2,277256,2,07:02,-, Ondřej Turek, Josef Chvojka,2019/2020,7,2,422
3,277256,3,00:59,-, Josef Chvojka,,2019/2020,0,59,59
4,277256,3,06:02,-, Ondřej Turek, Josef Chvojka,2019/2020,6,2,362
0,284092,1,03:48,-, Kryštof Kadlec, Ondřej Šlechta,2020/2021,3,48,228
1,284092,1,10:37,-, Lukáš Kloc,,2020/2021,10,37,637
2,284092,1,11:00,-, Ondřej Šlechta,,2020/2021,11,0,660
3,284092,2,11:35,-, Marek Vácha, Šimon Mlynář,2020/2021,11,35,695
0,284095,1,03:27,-, Marek Střída, Lukáš Jiran,2020/2021,3,27,207
1,284095,1,05:16,-, David Valeš, Luboš Jindřich,2020/2021,5,16,316
2,284095,1,07:31,PS, Marek Střída,,2020/2021,7,31,451
3,284095,2,01:24,-, Tomáš Prokop, Luboš Jindřich,2020/2021,1,24,84
4,284095,3,05:53,-, Josef Liška, Marek Střída,2020/2021,5,53,353
5,284095,3,11:56,-, Marek Střída, Martin Jurka,2020/2021,11,56,716
0,288076,2,00:35,-, Adam Šmejkal, Jaroslav Šusta,2020/2021,0,35,35
1,288076,2,07:24,SH, Vít Souček,,2020/2021,7,24,444
2,288076,3,08:18,-, Vít Souček, Jan Hruška,2020/2021,8,18,498
0,288074,2,01:50,-, Vojta Zmrzlík, Vítězslav Matěj,2020/2021,1,50,110
1,288074,2,02:59,-, Jan Štědrý, Jiří Čaputa,2020/2021,2,59,179
2,288074,3,00:58,-, Vítězslav Matěj, Roman Eder,2020/2021,0,58,58
3,288074,3,01:56,-, Jan Štědrý, Jiří Čaputa,2020/2021,1,56,116
4,288074,3,05:10,-, Vojta Zmrzlík, Roman Eder,2020/2021,5,10,310
0,294736,1,04:20,-, František Štiller, Stanislav Prokop,2021/2022,4,20,260
1,294736,1,07:48,-, František Štiller, Jiří Polívka,2021/2022,7,48,468
2,294736,2,05:32,-, Jiří Polívka, Tomáš Leipner,2021/2022,5,32,332
3,294736,2,06:40,-, Jiří Polívka, Tomáš Leipner,2021/2022,6,40,400
4,294736,2,07:17,-, Tomáš Leipner, Tomáš Pichner,2021/2022,7,17,437
5,294736,2,10:38,-, Jiří Polívka, Tomáš Pichner,2021/2022,10,38,638
6,294736,3,07:48,-, Stanislav Prokop, Jaroslav Macík,2021/2022,7,48,468
7,294736,3,08:53,-, Jakub Drexler, Stanislav Prokop,2021/2022,8,53,533
8,294736,3,09:07,-, Jaroslav Macík, Jakub Drexler,2021/2022,9,7,547
9,294736,3,09:19,-, Tomáš Pichner, Tomáš Leipner,2021/2022,9,19,559
10,294736,3,11:21,-, Filip Švojgr, Tomáš Leipner,2021/2022,11,21,681
0,294733,1,09:47,-, Tomáš Prchal, Pavel Hušák,2021/2022,9,47,587
1,294733,2,04:27,-, Jan Helešic, Tomáš Prchal,2021/2022,4,27,267
2,294733,2,10:14,-, Tomáš Prchal, Pavel Hušák,2021/2022,10,14,614
3,294733,2,11:14,-, Jan Marek, Michal Šmíd,2021/2022,11,14,674
4,294733,2,11:39,-, Jiří Bareš,,2021/2022,11,39,699
5,294733,3,10:24,SH, Tomáš Prchal, Pavel Hušák,2021/2022,10,24,624
0,296888,1,02:40,-, Richard Hurt, Zdeněk Fryš,2021/2022,2,40,160
1,296888,1,09:09,-, Štěpán Merta, Marek Beran,2021/2022,9,9,549
2,296888,1,10:41,SH, Štěpán Merta,,2021/2022,10,41,641
3,296888,3,07:07,-, Jindřich Hanousek, Jakub Kolanda,2021/2022,7,7,427
4,296888,3,11:41,EN, Marek Makovička,,2021/2022,11,41,701
0,298364,1,01:25,-, Martin Pokorný, Jan Buchta,2021/2022,1,25,85
1,298364,1,02:39,-, Miroslav Purkrábek, Jan Buchta,2021/2022,2,39,159
2,298364,1,06:36,-, Josef Němeček, Jan Buchta,2021/2022,6,36,396
3,298364,1,10:26,-, Josef Němeček, Jan Buchta,2021/2022,10,26,626
4,298364,2,01:00,-, Josef Němeček, Jan Buchta,2021/2022,1,0,60
5,298364,2,01:04,-, Jan Buchta, Martin Pokorný,2021/2022,1,4,64
6,298364,2,06:23,-, Jan Buchta,,2021/2022,6,23,383
0,300089,1,10:50,-, Adam Hruška, Petr Burian,2021/2022,10,50,650
1,300089,2,05:42,-, Tomáš Ureš, Petr Burian,2021/2022,5,42,342
2,300089,2,06:21,-, Jakub Šoch, Jan Vaňous,2021/2022,6,21,381
3,300089,2,06:47,-, Jakub Šoch, Petr Burian,2021/2022,6,47,407
4,300089,3,01:19,-, Tomáš Ureš,,2021/2022,1,19,79
5,300089,3,02:14,-, Tomáš Ureš, Petr Burian,2021/2022,2,14,134
6,300089,3,10:06,-, Tomáš Ureš,,2021/2022,10,6,606
0,302009,1,09:50,-, Pavel Šusta,,2021/2022,9,50,590
1,302009,2,03:16,-, Pavel Šusta, Josef Vlček,2021/2022,3,16,196
2,302009,2,07:38,-, Jakub Valchář, Josef Vlček,2021/2022,7,38,458
3,302009,2,10:42,-, Tomáš Furch, David Andr,2021/2022,10,42,642
4,302009,2,10:53,-, Tomáš Furch, Josef Vlček,2021/2022,10,53,653
5,302009,2,11:42,-, David Andr, Josef Vlček,2021/2022,11,42,702
6,302009,3,11:45,-, Jakub Valchář, Tomáš Furch,2021/2022,11,45,705
0,304774,3,06:13,-, Pavel Procházka, Lukáš Hron,2021/2022,6,13,373
0,304777,1,03:37,-, Pavel Pulec,,2021/2022,3,37,217
1,304777,2,03:10,-, Tomáš Pichner, Filip Švojgr,2021/2022,3,10,190
2,304777,2,07:29,PS, Stanislav Prokop,,2021/2022,7,29,449
3,304777,2,10:53,-, Stanislav Prokop, Jakub Drexler,2021/2022,10,53,653
4,304777,3,05:20,-, Stanislav Prokop,,2021/2022,5,20,320
5,304777,3,07:54,-, Jakub Drexler, Stanislav Prokop,2021/2022,7,54,474
0,308696,2,02:09,-, Lukáš Průcha, Jan Jirovský,2021/2022,2,9,129
1,308696,3,04:10,-, Petr Kantulák, Jan Jirovský,2021/2022,4,10,250
2,308696,3,04:45,PS, Petr Kantulák,,2021/2022,4,45,285
0,308719,1,00:10,-, Ondřej Kuchař, Jan Buchta,2021/2022,0,10,10
1,308719,1,03:01,-, Jan Buchta, Jiří Polák,2021/2022,3,1,181
2,308719,1,06:48,-, Ondřej Kuchař, Jan Buchta,2021/2022,6,48,408
3,308719,2,06:11,-, Ondřej Kuchař, Jan Buchta,2021/2022,6,11,371
4,308719,3,00:53,-, Ondřej Kuchař, Jaromír Votruba,2021/2022,0,53,53
5,308719,3,04:34,-, Jaromír Votruba, Josef Němeček,2021/2022,4,34,274
6,308719,3,08:34,-, Ondřej Kuchař,,2021/2022,8,34,514
7,308719,3,11:56,EN, Jan Buchta, Jaromír Votruba,2021/2022,11,56,716
