,Id,Period,Time,Player,TM,Foul,Season
1,229020,3. část,03:38, Jaroslav Soldán,2,901 sekání,2018/2019
2,229020,3. část,11:52, Daniel Klugar,2,904 vysoká hokejka,2018/2019
0,234993,1. část,10:26, Michal Šíma,2,901 sekání,2018/2019
1,234993,2. část,04:00, Mikuláš Vyleta,2,901 sekání,2018/2019
0,235067,1. část,06:21, Daniel Klugar,2,901 sekání,2018/2019
0,237788,2. část,07:20, Mikuláš Vyleta,2,901 sekání,2018/2019
1,237788,2. část,09:40, Mikuláš Vyleta,2,901 sekání,2018/2019
0,241681,2. část,06:15, Kryštof Hoch,2,901 sekání,2018/2019
0,241680,1. část,10:31, Ondřej Zeman,2,901 sekání,2018/2019
1,241680,2. část,00:43, Jakub Klement,2,901 sekání,2018/2019
2,241680,2. část,09:13, Kryštof Hoch,2,907 nedovolené vrážení,2018/2019
3,241680,3. část,07:08, Michal Šíma,2,919 hra na zemi,2018/2019
0,244649,3. část,09:31, Kryštof Hoch,2,901 sekání,2018/2019
0,247469,1. část,08:19, Stanislav Kodet,2,904 vysoká hokejka,2018/2019
1,247469,3. část,00:19, Jaroslav Soldán,2,901 sekání,2018/2019
0,247467,3. část,06:47, Václav Boček,2,904 vysoká hokejka,2018/2019
0,233120,3. část,05:11, Mikuláš Vyleta,2,925 nesportovní chování,2018/2019
1,233120,3. část,05:11, Michal Šíma,2,902 blokování hokejky,2018/2019
0,252765,3. část,00:59, Stanislav Kodet,2,911 bránění ve hře,2018/2019
1,252765,3. část,05:09, Filip Terč,2,915 nedovolená vzdálenost,2018/2019
2,252765,3. část,06:38, Stanislav Kodet,2,915 nedovolená vzdálenost,2018/2019
3,252765,3. část,11:53, Mikuláš Vyleta,2,902 blokování hokejky,2018/2019
0,258459,3. část,10:22, Jakub Hruška,2,909 hrubost,2019/2020
0,258090,3. část,09:51, Václav Boček,2,901 sekání,2019/2020
0,261060,3. část,08:02, Filip Terč,2,911 bránění ve hře,2019/2020
0,263310,3. část,06:00, Jakub Klement,2,911 bránění ve hře,2019/2020
1,263310,3. část,10:21, Jaroslav Soldán,2,907 nedovolené vrážení,2019/2020
0,267256,3. část,00:46, Václav Boček,2,909 hrubost,2019/2020
0,267257,1. část,09:15, Mikuláš Vyleta,2,901 sekání,2019/2020
1,267257,3. část,06:24, Jakub Hruška,2,901 sekání,2019/2020
0,273335,1. část,08:36, Jaroslav Soldán,2,901 sekání,2019/2020
0,277341,1. část,07:35, Václav Boček,2,919 hra na zemi,2019/2020
1,277341,3. část,03:41, Jaroslav Soldán,2,901 sekání,2019/2020
2,277341,3. část,08:44, Jakub Klement,2,901 sekání,2019/2020
0,277256,1. část,10:48, Jakub Klement,2,901 sekání,2019/2020
0,288074,1. část,06:58, Jaroslav Soldán,2,925 nesportovní chování,2020/2021
0,294736,2. část,07:57, Jaroslav Soldán,2,901 sekání,2021/2022
0,302009,2. část,02:35, Michal Šíma,2,902 blokování hokejky,2021/2022
