,Id,Player,G,A,PTS,Season,Team_against,Team_for,Hattrick,Date,League
191,244641, Petr Zahradník ,1,1,2,2018/2019,FLORBAL RIDERS,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
192,244484, Aleš Martínek ,2,1,3,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
193,244484, Lucie Kisugite ,0,1,1,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
194,244484, Šimon Smrček ,0,0,0,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
195,244484, Jan Jiráň ,0,2,2,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
196,244484, Martin Fojtík ,7,2,9,2018/2019,FBC Majklar,FBC Mobydick Praha,2,02.03.2019, PHaSČ třída mužů
197,244484, Jaroslav Drahotínský ,0,0,0,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
198,244484, Martin Bosák ,2,1,3,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
199,244484, Jakub Kalfiřt ,0,0,0,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
200,244484, Jakub Horyna ,2,4,6,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
201,244484, Jakub Vilim ,1,1,2,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
202,244484, Petr Zahradník ,0,0,0,2018/2019,FBC Majklar,FBC Mobydick Praha,0,02.03.2019, PHaSČ třída mužů
203,245316, Aleš Martínek ,1,0,1,2018/2019,FKMP Praha B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
204,245316, Lucie Kisugite ,1,3,4,2018/2019,FKMP Praha B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
205,245316, Šimon Smrček ,0,0,0,2018/2019,FKMP Praha B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
206,245316, Jan Jiráň ,0,1,1,2018/2019,FKMP Praha B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
207,245316, Martin Fojtík ,4,3,7,2018/2019,FKMP Praha B,FBC Mobydick Praha,1,23.03.2019, PHaSČ třída mužů
208,245316, Martin Bosák ,0,3,3,2018/2019,FKMP Praha B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
209,245316, Jan Novák ,0,0,0,2018/2019,FKMP Praha B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
210,245316, Jakub Horyna ,6,1,7,2018/2019,FKMP Praha B,FBC Mobydick Praha,2,23.03.2019, PHaSČ třída mužů
211,245316, Jakub Vilim ,1,0,1,2018/2019,FKMP Praha B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
212,245316, Petr Zahradník ,0,1,1,2018/2019,FKMP Praha B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
213,247361, Aleš Martínek ,1,1,2,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
214,247361, Lucie Kisugite ,2,0,2,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
215,247361, Šimon Smrček ,0,0,0,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
216,247361, Jan Jiráň ,0,0,0,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
217,247361, Martin Fojtík ,3,1,4,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,1,23.03.2019, PHaSČ třída mužů
218,247361, Martin Bosák ,1,2,3,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
219,247361, Jan Novák ,0,0,0,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
220,247361, Jakub Horyna ,1,3,4,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
221,247361, Jakub Vilim ,0,0,0,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
222,247361, Petr Zahradník ,1,0,1,2018/2019,FBC Blue Horses B,FBC Mobydick Praha,0,23.03.2019, PHaSČ třída mužů
223,249569, Aleš Martínek ,0,0,0,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
224,249569, Lucie Kisugite ,0,0,0,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
225,249569, Šimon Smrček ,0,0,0,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
226,249569, Jan Jiráň ,0,0,0,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
227,249569, Martin Fojtík ,2,0,2,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
228,249569, Jaroslav Drahotínský ,0,0,0,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
229,249569, Martin Bosák ,0,1,1,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
230,249569, Jan Novák ,0,0,0,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
231,249569, Jakub Horyna ,1,0,1,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
232,249569, Jakub Vilim ,0,0,0,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
233,249569, Petr Zahradník ,0,0,0,2018/2019,FC Bučis Team B,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
234,249565, Aleš Martínek ,0,0,0,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
235,249565, Lucie Kisugite ,1,0,1,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
236,249565, Šimon Smrček ,0,1,1,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
237,249565, Jan Jiráň ,0,0,0,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
238,249565, Martin Fojtík ,3,0,3,2018/2019,Prague Tigers E,FBC Mobydick Praha,1,06.04.2019, PHaSČ třída mužů
239,249565, Jaroslav Drahotínský ,0,0,0,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
240,249565, Martin Bosák ,1,2,3,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
241,249565, Jan Novák ,0,0,0,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
242,249565, Jakub Horyna ,1,2,3,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
243,249565, Jakub Vilim ,0,0,0,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
244,249565, Petr Zahradník ,0,0,0,2018/2019,Prague Tigers E,FBC Mobydick Praha,0,06.04.2019, PHaSČ třída mužů
245,222364, Aleš Martínek ,3,0,3,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,1,27.04.2019, PHaSČ třída mužů
246,222364, Lucie Kisugite ,0,0,0,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
247,222364, Šimon Smrček ,0,0,0,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
248,222364, Jan Jiráň ,0,1,1,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
249,222364, Martin Fojtík ,2,3,5,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
250,222364, Jaroslav Drahotínský ,0,0,0,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
251,222364, Martin Bosák ,1,0,1,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
252,222364, Jan Novák ,0,0,0,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
253,222364, Jakub Horyna ,2,4,6,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
254,222364, Jakub Vilim ,0,0,0,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
255,222364, Petr Zahradník ,0,0,0,2018/2019,SK Bruisers Dejvice,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
256,251696, Aleš Martínek ,0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
257,251696, Lucie Kisugite ,0,1,1,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
258,251696, Šimon Smrček ,1,2,3,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
259,251696, Martin Fojtík ,4,0,4,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,1,27.04.2019, PHaSČ třída mužů
260,251696, Jaroslav Drahotínský ,0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
261,251696, Martin Bosák ,0,1,1,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
262,251696, Jan Novák ,0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
263,251696, Jakub Horyna ,0,1,1,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
264,251696, Jakub Vilim ,0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
265,251696, Petr Zahradník ,0,0,0,2018/2019,Lhokamo Panthers Praha F,FBC Mobydick Praha,0,27.04.2019, PHaSČ třída mužů
266,255299, Aleš Martínek ,0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
267,255299, Šimon Smrček ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
268,255299, Petr Sukalovský ,1,1,2,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
269,255299, Jan Jiráň ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
270,255299, Jaroslav Drahotínský ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
271,255299, Martin Bosák ,3,1,4,2019/2020,SK Black Dragons,FBC Mobydick Praha,1,15.09.2019, PH a SČ soutěž mužů
272,255299, Libor Hrach ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
273,255299, Tomáš Štumf ,1,0,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
274,255299, Rudolf Rubáš ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
275,255299, Jakub Vilim ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
276,255299, Petr Zahradník ,0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
277,255295, Aleš Martínek ,1,0,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
278,255295, Šimon Smrček ,0,1,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
279,255295, Petr Sukalovský ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
280,255295, Jan Jiráň ,1,0,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
281,255295, Jaroslav Drahotínský ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
282,255295, Martin Bosák ,1,0,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
283,255295, Libor Hrach ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
284,255295, Tomáš Štumf ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
285,255295, Rudolf Rubáš ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
286,255295, Jakub Vilim ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
287,255295, Petr Zahradník ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,15.09.2019, PH a SČ soutěž mužů
288,257498, Aleš Martínek ,0,1,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
289,257498, Matej Kolesár ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
290,257498, Petr Sukalovský ,1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
291,257498, Filip Gaberdén ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
292,257498, Martin Bosák ,0,2,2,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
293,257498, Libor Hrach ,1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
294,257498, Tomáš Štumf ,1,1,2,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
295,257498, Rudolf Rubáš ,1,0,1,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
296,257498, Jakub Vilim ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
297,257498, Petr Zahradník ,0,0,0,2019/2020,FBC Falcons Žižkov,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
298,257495, Aleš Martínek ,1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
299,257495, Matej Kolesár ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
300,257495, Petr Sukalovský ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
301,257495, Filip Gaberdén ,0,1,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
302,257495, Martin Bosák ,1,1,2,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
303,257495, Libor Hrach ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
304,257495, Tomáš Štumf ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
305,257495, Rudolf Rubáš ,1,2,3,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
306,257495, Jakub Vilim ,1,0,1,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
307,257495, Petr Zahradník ,0,0,0,2019/2020,FBC TJ Lokomotiva Zdice,FBC Mobydick Praha,0,29.09.2019, PH a SČ soutěž mužů
308,260191, Aleš Martínek ,1,0,1,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
309,260191, Petr Sukalovský ,3,0,3,2019/2020,FBC Ressler boys,FBC Mobydick Praha,1,12.10.2019, PH a SČ soutěž mužů
310,260191, Jan Jiráň ,0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
311,260191, Jaroslav Drahotínský ,0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
312,260191, Martin Bosák ,1,2,3,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
313,260191, Tomáš Štumf ,0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
314,260191, Matej Kolesár ,0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
315,260191, Jakub Vilim ,0,0,0,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
316,260191, Rudolf Rubáš ,0,1,1,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
317,260191, Petr Zahradník ,0,1,1,2019/2020,FBC Ressler boys,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
318,260184, Aleš Martínek ,0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
319,260184, Petr Sukalovský ,3,0,3,2019/2020,Panthers Praha E,FBC Mobydick Praha,1,12.10.2019, PH a SČ soutěž mužů
320,260184, Jan Jiráň ,0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
321,260184, Jaroslav Drahotínský ,0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
322,260184, Martin Bosák ,2,2,4,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
323,260184, Tomáš Štumf ,0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
324,260184, Matej Kolesár ,1,1,2,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
325,260184, Jakub Vilim ,0,0,0,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
326,260184, Rudolf Rubáš ,1,0,1,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
327,260184, Petr Zahradník ,0,2,2,2019/2020,Panthers Praha E,FBC Mobydick Praha,0,12.10.2019, PH a SČ soutěž mužů
328,261992, Aleš Martínek ,0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
329,261992, Petr Sukalovský ,2,0,2,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
330,261992, Jan Jiráň ,0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
331,261992, Jaroslav Drahotínský ,0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
332,261992, Martin Bosák ,1,2,3,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
333,261992, Tomáš Štumf ,0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
334,261992, Matej Kolesár ,0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
335,261992, Jakub Vilim ,0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
336,261992, Rudolf Rubáš ,0,0,0,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
337,261992, Petr Zahradník ,0,1,1,2019/2020,FBC Hamsters Vysočany,FBC Mobydick Praha,0,02.11.2019, PH a SČ soutěž mužů
338,266168, Aleš Martínek ,1,0,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
339,266168, Šimon Smrček ,0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
340,266168, Petr Sukalovský ,1,1,2,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
341,266168, Jan Jiráň ,0,1,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
342,266168, Jaroslav Drahotínský ,0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
343,266168, Martin Bosák ,0,1,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
344,266168, Libor Hrach ,0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
345,266168, Tomáš Štumf ,0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
346,266168, Filip Gaberdén ,0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
347,266168, Matej Kolesár ,0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
348,266168, Jakub Vilim ,0,0,0,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
349,266168, Rudolf Rubáš ,1,0,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
350,266168, Petr Zahradník ,1,0,1,2019/2020,Šneci z Pěšin,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
351,266163, Aleš Martínek ,1,0,1,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
352,266163, Šimon Smrček ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
353,266163, Jan Jiráň ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
354,266163, Jaroslav Drahotínský ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
355,266163, Martin Bosák ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
356,266163, Libor Hrach ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
357,266163, Tomáš Štumf ,0,1,1,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
358,266163, Filip Gaberdén ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
359,266163, Matej Kolesár ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
360,266163, Jakub Vilim ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
361,266163, Rudolf Rubáš ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
362,266163, Petr Zahradník ,0,0,0,2019/2020,SK DESPERADOS SNW B,FBC Mobydick Praha,0,17.11.2019, PH a SČ soutěž mužů
363,271018, Šimon Smrček ,0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
364,271018, Jan Jiráň ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
365,271018, Jaroslav Drahotínský ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
366,271018, Martin Bosák ,1,0,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
367,271018, Libor Hrach ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
368,271018, Tomáš Štumf ,1,0,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
369,271018, Matej Kolesár ,0,0,0,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
370,271018, David Hochman ,0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
371,271018, Rudolf Rubáš ,1,0,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
372,271018, Petr Zahradník ,0,1,1,2019/2020,SK Black Dragons,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
373,271013, Aleš Martínek ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
374,271013, Šimon Smrček ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
375,271013, Jan Jiráň ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
376,271013, Jaroslav Drahotínský ,1,0,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
377,271013, Martin Bosák ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
378,271013, Libor Hrach ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
379,271013, Tomáš Štumf ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
380,271013, Matej Kolesár ,0,0,0,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
381,271013, David Hochman ,0,1,1,2019/2020,AIK Steel Kladno B,FBC Mobydick Praha,0,14.12.2019, PH a SČ soutěž mužů
