,Id,Player,G,A,PTS,Season,Team_against,Team_for
3,255295,25 Daniel Hadaš (O),0,0,0,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
4,255295,39 Michal Hájek (O),0,0,0,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
5,255295,42 Michal Kárník (U),1,1,2,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
6,255295,79 Petr Hora (U),0,1,1,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
7,255295,93 David Bursík (U),0,0,0,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
0,257498,6 Václav Skopový (U),1,1,2,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
1,257498,7 Petr Dvořák (O),0,0,0,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
2,257498,8 Tomáš Kružík (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
3,257498,10 Zdeněk Burian (U),0,1,1,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
4,257498,17 Petr Káda (O),1,0,1,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
5,257498,35 Michal Myšík (U),3,1,4,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
0,257495,7 Pavel Svoboda (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
1,257495,19 Petr Novák (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
2,257495,22 Ondřej Pekárek (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
3,257495,37 Martin Mareček (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
4,257495,76 Pavel Škabrada (O),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
5,257495,80 Tomáš Pavlis (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
6,257495,84 Jakub Petříček (O),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
0,260191,4 Jakub Mádr (O),0,0,0,2019/2020,FBC Mobydick Praha,FBC Ressler boys
1,260191,8 Filip Weber (O),0,1,1,2019/2020,FBC Mobydick Praha,FBC Ressler boys
2,260191,9 Štěpán Trousil (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Ressler boys
3,260191,13 Marek Václavík (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Ressler boys
4,260191,14 Roman Žampach (O),0,0,0,2019/2020,FBC Mobydick Praha,FBC Ressler boys
5,260191,17 Radek Mošnička (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Ressler boys
6,260191,22 Jakub Nováček (U),0,1,1,2019/2020,FBC Mobydick Praha,FBC Ressler boys
7,260191,61 Pavel Trbušek (U),2,0,2,2019/2020,FBC Mobydick Praha,FBC Ressler boys
8,260191,77 Ctibor Chmelař (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Ressler boys
9,260191,88 Michal Rosí (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Ressler boys
0,260184,10 Jakub Mucha (U),1,0,1,2019/2020,FBC Mobydick Praha,Panthers Praha E
1,260184,13 Jan Sysel (U),1,0,1,2019/2020,FBC Mobydick Praha,Panthers Praha E
2,260184,17 Petr Mencl (U),0,1,1,2019/2020,FBC Mobydick Praha,Panthers Praha E
3,260184,35 Tomáš Ducháček (U),0,1,1,2019/2020,FBC Mobydick Praha,Panthers Praha E
4,260184,40 Tomáš Forejtek (U),0,1,1,2019/2020,FBC Mobydick Praha,Panthers Praha E
5,260184,47 Petr Benedikt (U),0,2,2,2019/2020,FBC Mobydick Praha,Panthers Praha E
6,260184,53 Richard Toman (U),0,0,0,2019/2020,FBC Mobydick Praha,Panthers Praha E
7,260184,64 Ondřej Bendík (U),0,0,0,2019/2020,FBC Mobydick Praha,Panthers Praha E
8,260184,73 Martin Denk (U),2,0,2,2019/2020,FBC Mobydick Praha,Panthers Praha E
9,260184,75 Tomáš Drašnar (U),1,0,1,2019/2020,FBC Mobydick Praha,Panthers Praha E
10,260184,86 Adam Vyskočil (U),0,0,0,2019/2020,FBC Mobydick Praha,Panthers Praha E
11,260184,89 David Volek (U),1,0,1,2019/2020,FBC Mobydick Praha,Panthers Praha E
0,261992,9 Marek Netočný (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Hamsters Vysočany
1,261992,23 Vít Dvořák (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Hamsters Vysočany
2,261992,32 Daniel Grund (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Hamsters Vysočany
3,261992,33 Robert Sára (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Hamsters Vysočany
4,261992,34 Lukáš Hron (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Hamsters Vysočany
5,261992,35 Jakub Kail (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Hamsters Vysočany
6,261992,42 Vítězslav Princ (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC Hamsters Vysočany
7,261992,59 Václav Kašpar (U),1,0,1,2019/2020,FBC Mobydick Praha,FBC Hamsters Vysočany
0,266168,6 Vladimír Borůvka (O),0,0,0,2019/2020,FBC Mobydick Praha,Šneci z Pěšin
1,266168,12 Vladimír Labský (O),0,1,1,2019/2020,FBC Mobydick Praha,Šneci z Pěšin
2,266168,27 David Suchánek (U),1,2,3,2019/2020,FBC Mobydick Praha,Šneci z Pěšin
3,266168,28 Michael Rendl (U),1,0,1,2019/2020,FBC Mobydick Praha,Šneci z Pěšin
4,266168,40 Mikuláš Klíč (O),0,0,0,2019/2020,FBC Mobydick Praha,Šneci z Pěšin
5,266168,66 Petr Špaček (U),1,0,1,2019/2020,FBC Mobydick Praha,Šneci z Pěšin
6,266168,69 Jakub Mikeš (U),1,0,1,2019/2020,FBC Mobydick Praha,Šneci z Pěšin
7,266168,72 Luděk Hrouda (O),0,1,1,2019/2020,FBC Mobydick Praha,Šneci z Pěšin
0,266163,4 Jaroslav Kotil (U),1,0,1,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
1,266163,5 Jakub Salkini (U),0,0,0,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
2,266163,8 Vladimír Brůžek (O),0,0,0,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
3,266163,11 Martin Tučný (U),1,0,1,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
4,266163,12 Martin Roubíček (U),0,1,1,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
5,266163,18 František Platovský (O),0,0,0,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
6,266163,21 Zdeněk Halamásek (U),1,0,1,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
7,266163,24 Jan Görtler (O),1,0,1,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
8,266163,71 Petr Žďárský (O),0,0,0,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
9,266163,77 Martin Feix (U),0,0,0,2019/2020,FBC Mobydick Praha,SK DESPERADOS SNW B
0,271018,6 Michal Laštovka (U),0,0,0,2019/2020,FBC Mobydick Praha,SK Black Dragons
1,271018,7 Lukáš Spálenka (U),0,0,0,2019/2020,FBC Mobydick Praha,SK Black Dragons
2,271018,9 Jan Škeřík (U),0,0,0,2019/2020,FBC Mobydick Praha,SK Black Dragons
3,271018,10 Martin Laštovka (U),0,1,1,2019/2020,FBC Mobydick Praha,SK Black Dragons
4,271018,17 Ondřej Psota (O),0,0,0,2019/2020,FBC Mobydick Praha,SK Black Dragons
5,271018,21 Tomáš Zimmer (U),1,0,1,2019/2020,FBC Mobydick Praha,SK Black Dragons
6,271018,26 Petr Lhotka (O),0,1,1,2019/2020,FBC Mobydick Praha,SK Black Dragons
7,271018,66 Tomáš Lasek (U),1,0,1,2019/2020,FBC Mobydick Praha,SK Black Dragons
0,271013,15 David Schneider (U),0,2,2,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
1,271013,16 Jaroslav Chalupný (U),1,1,2,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
2,271013,20 Jan Hejcman (U),0,1,1,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
3,271013,22 Jan Vršek (O),2,0,2,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
4,271013,23 Jiří Neradil (O),2,1,3,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
5,271013,38 David Bursík (O),0,0,0,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
6,271013,39 Michal Hájek (O),0,0,0,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
7,271013,42 Michal Kárník (U),2,0,2,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
8,271013,79 Petr Hora (U),0,1,1,2019/2020,FBC Mobydick Praha,AIK Steel Kladno B
0,278196,3 Jurij Dredenidov (U),1,0,1,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
1,278196,19 Petr Novák (U),1,0,1,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
2,278196,64 Martin Mareček (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
3,278196,76 Pavel Škabrada (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
4,278196,80 Tomáš Pavlis (U),0,0,0,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
5,278196,84 Jakub Petříček (O),0,1,1,2019/2020,FBC Mobydick Praha,FBC TJ Lokomotiva Zdice
0,278193,7 Petr Dvořák (O),0,2,2,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
1,278193,8 Tomáš Kružík (U),1,3,4,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
2,278193,10 Zdeněk Burian (U),2,0,2,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
3,278193,17 Petr Káda (O),2,1,3,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
4,278193,28 Libor Vilímec (U),3,0,3,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
5,278193,35 Michal Myšík (U),1,2,3,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
6,278193,42 Štěpán Pavelka (U),0,1,1,2019/2020,FBC Mobydick Praha,FBC Falcons Žižkov
0,284100,9 David Kubín (O),0,0,0,2020/2021,FBC Mobydick Praha,AIK Steel Kladno B
1,284100,15 David Schneider (U),2,1,3,2020/2021,FBC Mobydick Praha,AIK Steel Kladno B
2,284100,16 Jaroslav Chalupný (U),1,1,2,2020/2021,FBC Mobydick Praha,AIK Steel Kladno B
3,284100,23 Jiří Neradil (O),0,0,0,2020/2021,FBC Mobydick Praha,AIK Steel Kladno B
4,284100,38 David Bursík (O),0,1,1,2020/2021,FBC Mobydick Praha,AIK Steel Kladno B
5,284100,39 Michal Hájek (O),0,0,0,2020/2021,FBC Mobydick Praha,AIK Steel Kladno B
6,284100,42 Michal Kárník (U),0,1,1,2020/2021,FBC Mobydick Praha,AIK Steel Kladno B
7,284100,71 Jakub Šíma (U),3,2,5,2020/2021,FBC Mobydick Praha,AIK Steel Kladno B
0,284104,4 Václav Müller (U),0,1,1,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
1,284104,7 Tomáš Dlouhý (U),0,0,0,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
2,284104,14 Tomáš Leipner (U),3,0,3,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
3,284104,18 Jan Mikolášek (U),0,1,1,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
4,284104,25 Zdeněk Husák (U),0,0,0,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
5,284104,31 Daniel Bradáč (U),0,0,0,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
6,284104,54 Ondřej Jícha (U),0,0,0,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
7,284104,66 Lukáš Müller (U),1,1,2,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
8,284104,93 Michal Čermák (U),0,0,0,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
9,284104,98 Jan Sedláček (U),0,0,0,2020/2021,FBC Mobydick Praha,Blue Horses Stochov B
0,286056,7 Martin Bžoch (U),0,0,0,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
1,286056,8 Eduard Adamec (U),0,0,0,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
2,286056,17 Jiří Novák (O),0,0,0,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
3,286056,19 Josef Horčička (O),0,0,0,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
4,286056,20 Daniel Kvěch (U),0,1,1,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
5,286056,21 Vojtěch Dlouhý (U),0,0,0,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
6,286056,87 Jakub Šulc (U),2,0,2,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
7,286056,88 Vít Štejfa (O),0,0,0,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
8,286056,91 Patrik Toulec (U),0,1,1,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
9,286056,99 Lukáš Jiran (U),0,0,0,2020/2021,FBC Mobydick Praha,Fbk Buldoci Radotín B
0,286054,5 Jakub Lacina (U),1,0,1,2020/2021,FBC Mobydick Praha,FBC DYNAMIS B
1,286054,13 Tomáš Pospíchal (U),2,0,2,2020/2021,FBC Mobydick Praha,FBC DYNAMIS B
2,286054,33 David Wurst (U),2,1,3,2020/2021,FBC Mobydick Praha,FBC DYNAMIS B
3,286054,66 Karel Trnobranský (U),0,0,0,2020/2021,FBC Mobydick Praha,FBC DYNAMIS B
4,286054,73 Zdeněk Paleček (U),0,0,0,2020/2021,FBC Mobydick Praha,FBC DYNAMIS B
5,286054,91 Libor Rys (U),0,2,2,2020/2021,FBC Mobydick Praha,FBC DYNAMIS B
