,Id,Player,G,A,PTS,Season,Team_against,Team_for
12,48470,77 Ctibor Chmelař (U),0,0,0,2011/2012,Mosquitos,FBC Ressler boys
13,48470,78 Zdeněk Máčel (U),0,0,0,2011/2012,Mosquitos,FBC Ressler boys
14,48470,86 Zdeněk Karásek (U),0,1,1,2011/2012,Mosquitos,FBC Ressler boys
0,48466,3 Martin Elišák (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
1,48466,4 Jakub Mádr (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
2,48466,5 Ladislav Tyll (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
3,48466,7 Miloš Zapadlo (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
4,48466,8 Filip Weber (U),0,1,1,2011/2012,SK Florbal Benešov C,FBC Ressler boys
5,48466,9 Adam Štefánik (U),1,0,1,2011/2012,SK Florbal Benešov C,FBC Ressler boys
6,48466,11 Václav Rides (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
7,48466,12 Adam Bardún (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
8,48466,13 Lukáš Benda (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
9,48466,21 Štěpán Trousil (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
10,48466,22 Jakub Nováček (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
11,48466,48 Roman Žampach (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
12,48466,77 Ctibor Chmelař (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
13,48466,78 Zdeněk Máčel (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
14,48466,86 Zdeněk Karásek (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
0,50281,3 Martin Elišák (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
1,50281,4 Jakub Mádr (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
2,50281,5 Ladislav Tyll (U),1,0,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
3,50281,7 Miloš Zapadlo (U),2,1,3,2011/2012,FBC Hornets Praha,FBC Ressler boys
4,50281,8 Filip Weber (U),0,1,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
5,50281,11 Václav Rides (U),1,0,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
6,50281,17 Adam Štefánik (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
7,50281,21 Štěpán Trousil (U),2,0,2,2011/2012,FBC Hornets Praha,FBC Ressler boys
8,50281,22 Jakub Nováček (U),0,1,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
9,50281,48 Roman Žampach (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
10,50281,77 Ctibor Chmelař (U),0,1,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
11,50281,78 Zdeněk Máčel (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
12,50281,86 Zdeněk Karásek (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
0,50278,3 Martin Elišák (U),0,1,1,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
1,50278,4 Jakub Mádr (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
2,50278,5 Ladislav Tyll (U),1,0,1,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
3,50278,7 Miloš Zapadlo (U),1,1,2,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
4,50278,8 Filip Weber (U),0,1,1,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
5,50278,11 Václav Rides (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
6,50278,17 Adam Štefánik (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
7,50278,21 Štěpán Trousil (U),2,1,3,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
8,50278,22 Jakub Nováček (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
9,50278,48 Roman Žampach (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
10,50278,77 Ctibor Chmelař (U),1,0,1,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
11,50278,78 Zdeněk Máčel (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
12,50278,86 Zdeněk Karásek (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
0,52514,3 Martin Elišák (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
1,52514,4 Jakub Mádr (U),0,1,1,2011/2012,TJ Kyje,FBC Ressler boys
2,52514,5 Ladislav Tyll (U),1,1,2,2011/2012,TJ Kyje,FBC Ressler boys
3,52514,7 Miloš Zapadlo (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
4,52514,8 Filip Weber (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
5,52514,11 Václav Rides (U),2,2,4,2011/2012,TJ Kyje,FBC Ressler boys
6,52514,12 Adam Bardún (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
7,52514,17 Adam Štefánik (U),0,1,1,2011/2012,TJ Kyje,FBC Ressler boys
8,52514,21 Štěpán Trousil (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
9,52514,22 Jakub Nováček (U),2,0,2,2011/2012,TJ Kyje,FBC Ressler boys
10,52514,48 Roman Žampach (U),0,1,1,2011/2012,TJ Kyje,FBC Ressler boys
11,52514,77 Ctibor Chmelař (U),1,0,1,2011/2012,TJ Kyje,FBC Ressler boys
12,52514,78 Zdeněk Máčel (U),1,0,1,2011/2012,TJ Kyje,FBC Ressler boys
13,52514,86 Zdeněk Karásek (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
0,52510,3 Martin Elišák (U),0,1,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
1,52510,4 Jakub Mádr (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
2,52510,5 Ladislav Tyll (U),1,0,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
3,52510,7 Miloš Zapadlo (U),0,2,2,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
4,52510,8 Filip Weber (U),0,1,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
5,52510,11 Václav Rides (U),0,1,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
6,52510,12 Adam Bardún (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
7,52510,17 Adam Štefánik (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
8,52510,21 Štěpán Trousil (U),3,0,3,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
9,52510,22 Jakub Nováček (U),0,1,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
10,52510,48 Roman Žampach (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
11,52510,77 Ctibor Chmelař (U),2,0,2,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
12,52510,78 Zdeněk Máčel (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
13,52510,86 Zdeněk Karásek (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
0,53206,3 Martin Elišák (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
1,53206,4 Jakub Mádr (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
2,53206,5 Ladislav Tyll (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
3,53206,7 Miloš Zapadlo (U),0,4,4,2011/2012,Goalbusters Bystřice,FBC Ressler boys
4,53206,8 Filip Weber (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
5,53206,11 Václav Rides (U),1,1,2,2011/2012,Goalbusters Bystřice,FBC Ressler boys
6,53206,12 Adam Bardún (U),0,1,1,2011/2012,Goalbusters Bystřice,FBC Ressler boys
7,53206,17 Adam Štefánik (U),0,1,1,2011/2012,Goalbusters Bystřice,FBC Ressler boys
8,53206,21 Štěpán Trousil (U),4,0,4,2011/2012,Goalbusters Bystřice,FBC Ressler boys
9,53206,22 Jakub Nováček (U),1,0,1,2011/2012,Goalbusters Bystřice,FBC Ressler boys
10,53206,48 Roman Žampach (U),0,1,1,2011/2012,Goalbusters Bystřice,FBC Ressler boys
11,53206,77 Ctibor Chmelař (U),2,0,2,2011/2012,Goalbusters Bystřice,FBC Ressler boys
12,53206,78 Zdeněk Máčel (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
13,53206,86 Zdeněk Karásek (U),1,0,1,2011/2012,Goalbusters Bystřice,FBC Ressler boys
0,53208,3 Martin Elišák (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
1,53208,4 Jakub Mádr (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
2,53208,5 Ladislav Tyll (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
3,53208,7 Miloš Zapadlo (U),1,0,1,2011/2012,FBK Vosy Praha,FBC Ressler boys
4,53208,8 Filip Weber (U),0,1,1,2011/2012,FBK Vosy Praha,FBC Ressler boys
5,53208,11 Václav Rides (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
6,53208,12 Adam Bardún (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
7,53208,17 Adam Štefánik (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
8,53208,21 Štěpán Trousil (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
9,53208,22 Jakub Nováček (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
10,53208,48 Roman Žampach (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
11,53208,77 Ctibor Chmelař (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
12,53208,78 Zdeněk Máčel (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
13,53208,86 Zdeněk Karásek (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
0,55810,3 Martin Elišák (U),0,0,0,2011/2012,FKMP Praha B,FBC Ressler boys
1,55810,4 Jakub Mádr (U),0,0,0,2011/2012,FKMP Praha B,FBC Ressler boys
2,55810,5 Ladislav Tyll (U),1,0,1,2011/2012,FKMP Praha B,FBC Ressler boys
3,55810,7 Miloš Zapadlo (U),1,0,1,2011/2012,FKMP Praha B,FBC Ressler boys
4,55810,8 Filip Weber (U),0,0,0,2011/2012,FKMP Praha B,FBC Ressler boys
5,55810,11 Václav Rides (U),0,0,0,2011/2012,FKMP Praha B,FBC Ressler boys
6,55810,17 Adam Štefánik (U),2,0,2,2011/2012,FKMP Praha B,FBC Ressler boys
7,55810,21 Štěpán Trousil (U),0,1,1,2011/2012,FKMP Praha B,FBC Ressler boys
8,55810,22 Jakub Nováček (U),0,0,0,2011/2012,FKMP Praha B,FBC Ressler boys
9,55810,43 Roman Žampach (U),0,1,1,2011/2012,FKMP Praha B,FBC Ressler boys
10,55810,77 Ctibor Chmelař (U),0,0,0,2011/2012,FKMP Praha B,FBC Ressler boys
11,55810,78 Zdeněk Máčel (U),0,0,0,2011/2012,FKMP Praha B,FBC Ressler boys
0,56545,5 Ladislav Tyll (U),0,0,0,2011/2012,Mosquitos,FBC Ressler boys
1,56545,7 Miloš Zapadlo (U),1,0,1,2011/2012,Mosquitos,FBC Ressler boys
2,56545,8 Filip Weber (U),0,1,1,2011/2012,Mosquitos,FBC Ressler boys
3,56545,11 Václav Rides (U),0,0,0,2011/2012,Mosquitos,FBC Ressler boys
4,56545,17 Adam Štefánik (U),0,0,0,2011/2012,Mosquitos,FBC Ressler boys
5,56545,21 Štěpán Trousil (U),0,0,0,2011/2012,Mosquitos,FBC Ressler boys
6,56545,48 Roman Žampach (U),0,0,0,2011/2012,Mosquitos,FBC Ressler boys
7,56545,77 Ctibor Chmelař (U),1,1,2,2011/2012,Mosquitos,FBC Ressler boys
8,56545,78 Zdeněk Máčel (U),0,0,0,2011/2012,Mosquitos,FBC Ressler boys
0,56541,3 Martin Elišák (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
1,56541,5 Ladislav Tyll (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
2,56541,7 Miloš Zapadlo (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
3,56541,8 Filip Weber (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
4,56541,11 Václav Rides (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
5,56541,17 Adam Štefánik (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
6,56541,21 Štěpán Trousil (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
7,56541,48 Roman Žampach (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
8,56541,78 Zdeněk Máčel (U),0,0,0,2011/2012,SK Florbal Benešov C,FBC Ressler boys
0,58485,3 Martin Elišák (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
1,58485,4 Jakub Mádr (U),0,1,1,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
2,58485,5 Ladislav Tyll (U),1,0,1,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
3,58485,7 Miloš Zapadlo (U),1,0,1,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
4,58485,8 Filip Weber (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
5,58485,11 Václav Rides (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
6,58485,12 Adam Bardún (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
7,58485,17 Adam Štefánik (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
8,58485,21 Štěpán Trousil (U),1,1,2,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
9,58485,22 Jakub Nováček (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
10,58485,48 Roman Žampach (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
11,58485,77 Ctibor Chmelař (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
12,58485,78 Zdeněk Máčel (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
13,58485,86 Zdeněk Karásek (U),0,0,0,2011/2012,TJ Sokol Královské Vinohrady C,FBC Ressler boys
0,58483,3 Martin Elišák (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
1,58483,4 Jakub Mádr (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
2,58483,5 Ladislav Tyll (U),2,0,2,2011/2012,FBC Hornets Praha,FBC Ressler boys
3,58483,7 Miloš Zapadlo (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
4,58483,8 Filip Weber (U),0,1,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
5,58483,11 Václav Rides (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
6,58483,12 Adam Bardún (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
7,58483,17 Adam Štefánik (U),2,2,4,2011/2012,FBC Hornets Praha,FBC Ressler boys
8,58483,21 Štěpán Trousil (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
9,58483,22 Jakub Nováček (U),1,1,2,2011/2012,FBC Hornets Praha,FBC Ressler boys
10,58483,48 Roman Žampach (U),0,1,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
11,58483,77 Ctibor Chmelař (U),1,0,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
12,58483,78 Zdeněk Máčel (U),0,1,1,2011/2012,FBC Hornets Praha,FBC Ressler boys
13,58483,86 Zdeněk Karásek (U),0,0,0,2011/2012,FBC Hornets Praha,FBC Ressler boys
0,59987,3 Martin Elišák (U),1,0,1,2011/2012,TJ Kyje,FBC Ressler boys
1,59987,4 Jakub Mádr (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
2,59987,5 Ladislav Tyll (U),0,1,1,2011/2012,TJ Kyje,FBC Ressler boys
3,59987,7 Miloš Zapadlo (U),1,1,2,2011/2012,TJ Kyje,FBC Ressler boys
4,59987,8 Filip Weber (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
5,59987,11 Václav Rides (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
6,59987,12 Adam Bardún (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
7,59987,17 Adam Štefánik (U),0,1,1,2011/2012,TJ Kyje,FBC Ressler boys
8,59987,21 Štěpán Trousil (U),0,1,1,2011/2012,TJ Kyje,FBC Ressler boys
9,59987,22 Jakub Nováček (U),2,0,2,2011/2012,TJ Kyje,FBC Ressler boys
10,59987,48 Roman Žampach (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
11,59987,77 Ctibor Chmelař (U),0,0,0,2011/2012,TJ Kyje,FBC Ressler boys
12,59987,86 Zdeněk Karásek (U),1,0,1,2011/2012,TJ Kyje,FBC Ressler boys
0,59990,3 Martin Elišák (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
1,59990,4 Jakub Mádr (U),0,1,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
2,59990,5 Ladislav Tyll (U),1,0,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
3,59990,7 Miloš Zapadlo (U),1,1,2,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
4,59990,8 Filip Weber (U),1,0,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
5,59990,11 Václav Rides (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
6,59990,12 Adam Bardún (U),0,0,0,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
7,59990,17 Adam Štefánik (U),1,1,2,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
8,59990,21 Štěpán Trousil (U),1,2,3,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
9,59990,22 Jakub Nováček (U),1,0,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
10,59990,48 Roman Žampach (U),0,2,2,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
11,59990,77 Ctibor Chmelař (U),2,0,2,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
12,59990,86 Zdeněk Karásek (U),0,1,1,2011/2012,FbC Xichties - POHYB JE ŽIVOT,FBC Ressler boys
0,61490,3 Martin Elišák (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
1,61490,4 Jakub Mádr (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
2,61490,5 Ladislav Tyll (U),0,1,1,2011/2012,FBK Vosy Praha,FBC Ressler boys
3,61490,7 Miloš Zapadlo (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
4,61490,8 Filip Weber (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
5,61490,11 Václav Rides (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
6,61490,12 Adam Bardún (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
7,61490,17 Adam Štefánik (U),1,0,1,2011/2012,FBK Vosy Praha,FBC Ressler boys
8,61490,21 Štěpán Trousil (U),1,0,1,2011/2012,FBK Vosy Praha,FBC Ressler boys
9,61490,22 Jakub Nováček (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
10,61490,48 Roman Žampach (U),0,1,1,2011/2012,FBK Vosy Praha,FBC Ressler boys
11,61490,77 Ctibor Chmelař (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
12,61490,78 Zdeněk Máčel (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
13,61490,86 Zdeněk Karásek (U),0,0,0,2011/2012,FBK Vosy Praha,FBC Ressler boys
0,61483,3 Martin Elišák (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
1,61483,4 Jakub Mádr (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
2,61483,5 Ladislav Tyll (U),0,2,2,2011/2012,Goalbusters Bystřice,FBC Ressler boys
3,61483,7 Miloš Zapadlo (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
4,61483,8 Filip Weber (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
5,61483,11 Václav Rides (U),0,2,2,2011/2012,Goalbusters Bystřice,FBC Ressler boys
6,61483,12 Adam Bardún (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
7,61483,17 Adam Štefánik (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
8,61483,21 Štěpán Trousil (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
9,61483,22 Jakub Nováček (U),2,0,2,2011/2012,Goalbusters Bystřice,FBC Ressler boys
10,61483,48 Roman Žampach (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
11,61483,77 Ctibor Chmelař (U),3,0,3,2011/2012,Goalbusters Bystřice,FBC Ressler boys
12,61483,78 Zdeněk Máčel (U),0,0,0,2011/2012,Goalbusters Bystřice,FBC Ressler boys
13,61483,86 Zdeněk Karásek (U),0,1,1,2011/2012,Goalbusters Bystřice,FBC Ressler boys
0,64575,3 Martin Elišák (U),0,0,0,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
1,64575,4 Jakub Mádr (U),0,0,0,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
2,64575,5 Ladislav Tyll (U),0,0,0,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
3,64575,7 Miloš Zapadlo (U),0,2,2,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
4,64575,17 Adam Jablonský (U),0,0,0,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
5,64575,22 Jakub Nováček (U),1,0,1,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
6,64575,48 Roman Žampach (U),0,0,0,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
7,64575,77 Ctibor Chmelař (U),1,0,1,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
8,64575,78 Zdeněk Máčel (U),0,0,0,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
9,64575,86 Zdeněk Karásek (U),1,0,1,2012/2013,FT Sokol Břevnov B,FBC Ressler boys
0,64573,3 Martin Elišák (U),1,0,1,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
1,64573,4 Jakub Mádr (U),0,0,0,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
2,64573,5 Ladislav Tyll (U),1,0,1,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
3,64573,7 Miloš Zapadlo (U),0,1,1,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
4,64573,17 Adam Jablonský (U),0,2,2,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
5,64573,22 Jakub Nováček (U),2,1,3,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
6,64573,48 Roman Žampach (U),0,0,0,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
7,64573,77 Ctibor Chmelař (U),0,0,0,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
8,64573,78 Zdeněk Máčel (U),0,0,0,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
9,64573,86 Zdeněk Karásek (U),0,0,0,2012/2013,FBK VŠSK PedF UK,FBC Ressler boys
0,66191,3 Martin Elišák (U),0,2,2,2012/2013,FBC Dynamis,FBC Ressler boys
1,66191,4 Jakub Mádr (U),0,0,0,2012/2013,FBC Dynamis,FBC Ressler boys
2,66191,5 Ladislav Tyll (U),0,1,1,2012/2013,FBC Dynamis,FBC Ressler boys
3,66191,7 Miloš Zapadlo (U),1,0,1,2012/2013,FBC Dynamis,FBC Ressler boys
4,66191,8 Filip Weber (U),1,0,1,2012/2013,FBC Dynamis,FBC Ressler boys
5,66191,12 Adam Bardún (U),1,0,1,2012/2013,FBC Dynamis,FBC Ressler boys
6,66191,13 Jakub Majerčin (U),2,0,2,2012/2013,FBC Dynamis,FBC Ressler boys
7,66191,17 Adam Jablonský (U),1,0,1,2012/2013,FBC Dynamis,FBC Ressler boys
8,66191,22 Jakub Nováček (U),0,0,0,2012/2013,FBC Dynamis,FBC Ressler boys
9,66191,48 Roman Žampach (U),0,0,0,2012/2013,FBC Dynamis,FBC Ressler boys
10,66191,77 Ctibor Chmelař (U),1,1,2,2012/2013,FBC Dynamis,FBC Ressler boys
11,66191,78 Zdeněk Máčel (U),0,0,0,2012/2013,FBC Dynamis,FBC Ressler boys
12,66191,86 Zdeněk Karásek (U),0,1,1,2012/2013,FBC Dynamis,FBC Ressler boys
0,66193,3 Martin Elišák (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
1,66193,4 Jakub Mádr (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
2,66193,5 Ladislav Tyll (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
3,66193,7 Miloš Zapadlo (U),1,0,1,2012/2013,FbK 1996 Příbram,FBC Ressler boys
4,66193,8 Filip Weber (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
5,66193,12 Adam Bardún (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
6,66193,13 Jakub Majerčin (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
7,66193,17 Adam Jablonský (U),2,0,2,2012/2013,FbK 1996 Příbram,FBC Ressler boys
8,66193,22 Jakub Nováček (U),0,1,1,2012/2013,FbK 1996 Příbram,FBC Ressler boys
9,66193,48 Roman Žampach (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
10,66193,77 Ctibor Chmelař (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
11,66193,78 Zdeněk Máčel (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
12,66193,86 Zdeněk Karásek (U),0,0,0,2012/2013,FbK 1996 Příbram,FBC Ressler boys
0,67676,3 Martin Elišák (U),0,0,0,2012/2013,TJ Sokol Dobříš,FBC Ressler boys
1,67676,4 Jakub Mádr (U),0,0,0,2012/2013,TJ Sokol Dobříš,FBC Ressler boys
2,67676,5 Ladislav Tyll (U),0,0,0,2012/2013,TJ Sokol Dobříš,FBC Ressler boys
3,67676,7 Miloš Zapadlo (U),0,0,0,2012/2013,TJ Sokol Dobříš,FBC Ressler boys
4,67676,8 Filip Weber (U),0,0,0,2012/2013,TJ Sokol Dobříš,FBC Ressler boys
5,67676,12 Adam Bardún (U),0,0,0,2012/2013,TJ Sokol Dobříš,FBC Ressler boys
