,Id,Team,Opponent,Goal_team,Goal_opponent,Outcome,Date_place,visitors,begin_end,round_soutez,casti_strely,referee,delegate,MOTM_Team,MOTM_Opponent,MOTM,Season
52,38223,FBC Ressler boys,Goalbusters Bystřice,9,1,Win,sobota 22.01.2011; SH ZŠ Kunratice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72010/2011-G057; 7. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Holek Martin, Vašíček Jiří",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","               Player
1  11 Jan Urbanec (U)","                Player
3  7 Miloš Zapadlo (U)",2010/2011
53,28904,FBC Ressler boys,FBC Merkur Praha B,5,2,Win,neděle 20.02.2011; SH Zruč nad Sázavou,počet diváků: 0,začátek 00:00; konec ,Utkání: 3XM72010/2011-G065; 8. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Libra Martin, Libra Jakub",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","             Player
5  77 Jan Čapek (U)","                  Player
7  21 Štěpán Trousil (U)
5       77 Jan Čapek (U)",2010/2011
54,29832,FBC Ressler boys,FBC Uhříněves,8,0,Win,neděle 20.02.2011; SH Zruč nad Sázavou,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM72010/2011-G067; 8. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Novotný Ondřej, Libra Jakub",delegát: ,"                   Player
10  77 Ctibor Chmelař (U)","Empty DataFrame
Columns: [Player]
Index: []","                   Player
10  77 Ctibor Chmelař (U)",2010/2011
55,40660,FBC Ressler boys,FbC Panthers F,3,5,Lose,neděle 13.03.2011; SH ZŠ Kunratice,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM72010/2011-G073; 9. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Suchý Roman, Přibil Daniel",delegát: ,"                Player
2  7 Miloš Zapadlo (U)","                    Player
9  94 Vojtěch Šafránek (U)","                    Player
2      7 Miloš Zapadlo (U)
9  94 Vojtěch Šafránek (U)",2010/2011
56,41547,FBC Ressler boys,SK Florbal Benešov C,3,5,Lose,neděle 13.03.2011; SH ZŠ Kunratice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72010/2011-G075; 9. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Landovský Jakub, Černý Ondřej",delegát: ,"                Player
2  7 Miloš Zapadlo (U)","                  Player
4  47 Matyáš Pokorný (U)","                  Player
4  47 Matyáš Pokorný (U)",2010/2011
57,43569,FBC Ressler boys,FBK Prokrastinators Praha,5,3,Win,sobota 16.04.2011; SH Bystřice,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72010/2011-G083; 10. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Bělej Jaroslav",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","                  Player
3  13 Robert Kučírka (U)
7   28 Jakub Kopecký (U)","                Player
3  7 Miloš Zapadlo (U)",2010/2011
58,46482,FBC Ressler boys,FKMP Praha B,3,4,Lose,neděle 18.09.2011; SH Králův Dvůr,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM72011/2012-F001; 1. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Novotný Dominik, Procházka Matěj",delegát: ,"                  Player
6  21 Štěpán Trousil (U)","               Player
1  6 David Kohout (U)","                  Player
6  21 Štěpán Trousil (U)",2011/2012
59,48470,FBC Ressler boys,Mosquitos,2,7,Lose,neděle 23.10.2011; TJ Sokol Vinohrady,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72011/2012-F014; 2. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Olejník Jakub, Keil Robert",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                Player
5  13 Jakub Barták (U)","                Player
5  13 Jakub Barták (U)",2011/2012
60,48466,FBC Ressler boys,SK Florbal Benešov C,1,2,Lose,neděle 23.10.2011; TJ Sokol Vinohrady,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72011/2012-F017; 2. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Suchý Roman, Přibil Daniel",delegát: ,"                Player
5  9 Adam Štefánik (U)","                Player
11  55 Tomáš Pícha (U)","                Player
11  55 Tomáš Pícha (U)",2011/2012
61,50281,FBC Ressler boys,FBC Hornets Praha,6,4,Win,sobota 19.11.2011; Unihoc Aréna Praha,počet diváků: 0,začátek 12:30; konec ,Utkání: 3XM72011/2012-F022; 3. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kropáček Jiří, Ptáčník Jiří",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","                  Player
5  10 Tomáš Formánek (U)","                Player
3  7 Miloš Zapadlo (U)",2011/2012
62,50278,FBC Ressler boys,TJ Sokol Královské Vinohrady C,5,3,Win,sobota 19.11.2011; Unihoc Aréna Praha,počet diváků: 0,začátek 16:00; konec ,Utkání: 3XM72011/2012-F025; 3. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Chabera Lukáš, Nedó Josef",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","                 Player
4  53 Oldřich Pešek (U)","                  Player
4   53 Oldřich Pešek (U)
7  21 Štěpán Trousil (U)",2011/2012
63,52514,FBC Ressler boys,TJ Kyje,7,1,Win,sobota 10.12.2011; TJ JM Chodov,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72011/2012-F029; 4. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Veverka Aleš, Holek Martin",delegát: ,"                Player
5  11 Václav Rides (U)","                Player
6  22 Bohuslav Bek (U)","                Player
5  11 Václav Rides (U)",2011/2012
64,52510,FBC Ressler boys,FbC Xichties - POHYB JE ŽIVOT,6,0,Win,sobota 10.12.2011; TJ JM Chodov,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72011/2012-F033; 4. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Veverka Aleš, Holek Martin",delegát: ,"                  Player
8  21 Štěpán Trousil (U)","Empty DataFrame
Columns: [Player]
Index: []","                  Player
8  21 Štěpán Trousil (U)",2011/2012
65,53206,FBC Ressler boys,Goalbusters Bystřice,9,2,Win,sobota 07.01.2012; ZŠ Jiráskova Benešov,počet diváků: 0,začátek 14:50; konec ,Utkání: 3XM72011/2012-F042; 5. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Mařík Vladimír, Kropáček David",delegát: ,"                  Player
8  21 Štěpán Trousil (U)","Empty DataFrame
Columns: [Player]
Index: []","                  Player
8  21 Štěpán Trousil (U)",2011/2012
66,53208,FBC Ressler boys,FBK Vosy Praha,1,1,Draw,sobota 07.01.2012; ZŠ Jiráskova Benešov,počet diváků: 0,začátek 17:10; konec ,Utkání: 3XM72011/2012-F044; 5. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Černý Ondřej, Reichelt Martin",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","                Player
5  26 Robin Franče (U)","Empty DataFrame
Columns: [Player]
Index: []",2011/2012
67,55810,FBC Ressler boys,FKMP Praha B,4,2,Win,sobota 04.02.2012; SH Bystřice,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72011/2012-F047; 6. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Tůma Jan",delegát: ,"                 Player
6  17 Adam Štefánik (U)","              Player
0  2 Oskar Bábek (U)","                 Player
6  17 Adam Štefánik (U)",2011/2012
68,56545,FBC Ressler boys,Mosquitos,2,2,Draw,sobota 18.02.2012; STODOLA Aréna Střešovice,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72011/2012-F060; 7. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Krupička Jan, Cimrman Tomáš",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","             Player
4  11 Jiří Adam (U)","             Player
4  11 Jiří Adam (U)",2011/2012
69,56541,FBC Ressler boys,SK Florbal Benešov C,0,5,Lose,sobota 18.02.2012; STODOLA Aréna Střešovice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72011/2012-F063; 7. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kudrna Martin, Přibil Daniel",delegát: Nábělek Jakub; známka: 5,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
1  19 Filip Horálek (U)","                 Player
1  19 Filip Horálek (U)",2011/2012
70,58485,FBC Ressler boys,TJ Sokol Královské Vinohrady C,4,4,Draw,sobota 17.03.2012; SH ZŠ Kunratice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72011/2012-F066; 8. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Bělej Jaroslav, Bališ Přemysl",delegát: ,"                  Player
8  21 Štěpán Trousil (U)","                    Player
10  99 Oldřich Pilecký (U)","                    Player
8    21 Štěpán Trousil (U)
10  99 Oldřich Pilecký (U)",2011/2012
71,58483,FBC Ressler boys,FBC Hornets Praha,6,1,Win,sobota 17.03.2012; SH ZŠ Kunratice,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72011/2012-F068; 8. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Trnobranský Karel, Brejcha Jan",delegát: ,"                 Player
7  17 Adam Štefánik (U)","               Player
8  71 Tomáš Horák (U)","                 Player
7  17 Adam Štefánik (U)",2011/2012
72,59987,FBC Ressler boys,TJ Kyje,5,4,Win,neděle 01.04.2012; SH Králův Dvůr,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72011/2012-F079; 9. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Trnobranský Karel",delegát: ,"                 Player
9  22 Jakub Nováček (U)","               Player
4  25 Boris Černý (U)","                 Player
4    25 Boris Černý (U)
9  22 Jakub Nováček (U)",2011/2012
73,59990,FBC Ressler boys,FbC Xichties - POHYB JE ŽIVOT,8,0,Win,neděle 01.04.2012; SH Králův Dvůr,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72011/2012-F081; 9. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Trnobranský Karel",delegát: ,"                  Player
8  21 Štěpán Trousil (U)","Empty DataFrame
Columns: [Player]
Index: []","                  Player
8  21 Štěpán Trousil (U)",2011/2012
74,61490,FBC Ressler boys,FBK Vosy Praha,2,4,Lose,neděle 22.04.2012; SH ZŠ Kunratice,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72011/2012-F083; 10. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Bališ Přemysl, Havlásek Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                Player
4  26 Robin Franče (U)","                Player
4  26 Robin Franče (U)",2011/2012
75,61483,FBC Ressler boys,Goalbusters Bystřice,5,2,Win,neděle 22.04.2012; SH ZŠ Kunratice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72011/2012-F090; 10. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kokeš Michal, Trnobranský Karel",delegát: ,"                   Player
11  77 Ctibor Chmelař (U)","Empty DataFrame
Columns: [Player]
Index: []","                   Player
11  77 Ctibor Chmelař (U)",2011/2012
76,64575,FBC Ressler boys,FT Sokol Břevnov B,3,3,Draw,sobota 15.09.2012; SH Kostelec nad Černými lesy,počet diváků: 0,začátek 16:00; konec ,Utkání: 3XM62012/2013-C007; 1. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Krupička Jan, Trnobranský Karel",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","                 Player
5  50 Lukáš Fietzek (U)","                 Player
5  50 Lukáš Fietzek (U)",2012/2013
77,64573,FBC Ressler boys,FBK VŠSK PedF UK,4,3,Win,sobota 15.09.2012; SH Kostelec nad Černými lesy,počet diváků: 0,začátek 18:20; konec ,Utkání: 3XM62012/2013-C009; 1. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Černý Ondřej, Kokeš Michal",delegát: ,"                 Player
5  22 Jakub Nováček (U)","               Player
5  24 Martin Uher (U)","                 Player
5  22 Jakub Nováček (U)",2012/2013
78,66191,FBC Ressler boys,FBC Dynamis,7,3,Win,neděle 14.10.2012; SH Čakovice,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM62012/2013-C012; 2. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Holek Martin",delegát: ,"                  Player
6  13 Jakub Majerčin (U)","                 Player
1  3 Martin Smetana (U)","                  Player
6  13 Jakub Majerčin (U)",2012/2013
79,66193,FBC Ressler boys,FbK 1996 Příbram,3,5,Lose,neděle 14.10.2012; SH Čakovice,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM62012/2013-C014; 2. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Holek Martin",delegát: ,"                  Player
7  17 Adam Jablonský (U)","                 Player
1  4 Jaroslav Vlček (U)","                 Player
1  4 Jaroslav Vlček (U)",2012/2013
80,67676,FBC Ressler boys,TJ Sokol Dobříš,0,4,Lose,neděle 04.11.2012; SH Zličín,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM62012/2013-C028; 3. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Eder Roman",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                  Player
2    5 Evžen Teringl (U)
4  10 Jaroslav Šimek (U)","                  Player
2    5 Evžen Teringl (U)
4  10 Jaroslav Šimek (U)",2012/2013
81,67674,FBC Ressler boys,BLACK ANGELS B,2,6,Lose,neděle 04.11.2012; SH Zličín,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62012/2013-C030; 3. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Eder Roman",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","                   Player
10  91 Martin Kostiha (U)","                   Player
10  91 Martin Kostiha (U)",2012/2013
82,69444,FBC Ressler boys,Fbk Buldoci GOP Radotín,5,4,Win,sobota 24.11.2012; Unihoc Aréna Praha,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM62012/2013-C038; 4. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kropáček Jiří, Ptáčník Jiří",delegát: ,"                 Player
3   7 Miloš Zapadlo (U)
7  48 Roman Žampach (U)","                 Player
2  14 Ondřej Karnet (U)","                 Player
3   7 Miloš Zapadlo (U)
7  48 Roman Žampach (U)
2  14 Ondřej Karnet (U)",2012/2013
83,69442,FBC Ressler boys,AC Sparta Praha Florbal B,1,11,Lose,sobota 24.11.2012; Unihoc Aréna Praha,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62012/2013-C040; 4. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kropáček Jiří, Ptáčník Jiří",delegát: ,"                  Player
6  17 Adam Jablonský (U)","                 Player
9  74 Jakub Svoboda (U)","                 Player
9  74 Jakub Svoboda (U)",2012/2013
84,69398,FBC Ressler boys,FbK Wildcats Praha B,3,2,Win,sobota 08.12.2012; SH Radotín,počet diváků: 22,začátek 09:10; konec 10:21,Utkání: 3XM62012/2013-C042; 5. kolo; PH+SČ přebor mužů,"části: 1:1, 1:0, 1:1, střely na branku: 0:0","rozhodčí: Keprta Antonín, Flek Václav",delegát: ,"                  Player
7  17 Adam Jablonský (U)","Empty DataFrame
Columns: [Player]
Index: []","                  Player
7  17 Adam Jablonský (U)",2012/2013
85,69401,FBC Ressler boys,FC Bourbon SK Praha 4,3,4,Lose,sobota 08.12.2012; SH Radotín,počet diváků: 0,začátek 12:40; konec 13:45,Utkání: 3XM62012/2013-C045; 5. kolo; PH+SČ přebor mužů,"části: 0:1, 3:1, 1:1, střely na branku: 0:0","rozhodčí: Keprta Antonín, Flek Václav",delegát: ,"                  Player
7  17 Adam Jablonský (U)","                Player
3  12 Josef Bradáč (U)","                Player
3  12 Josef Bradáč (U)",2012/2013
86,72096,FBC Ressler boys,FBK VŠSK PedF UK,3,3,Draw,sobota 05.01.2013; SH Gymnázium Sedlčany,počet diváků: 0,začátek 09:00; konec ,Utkání: 3XM62012/2013-C051; 6. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Baloun Milan, Baloun Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
4  13 Tomáš Jelínek (U)","                 Player
4  13 Tomáš Jelínek (U)",2012/2013
87,73820,FBC Ressler boys,FBC Dynamis,4,1,Win,sobota 26.01.2013; SH Gymnázium Sedlčany,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM62012/2013-C068; 7. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Krupička Jan, Cimrman Tomáš",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","                 Player
2  8 David Martynek (U)","                Player
3  7 Miloš Zapadlo (U)",2012/2013
88,73818,FBC Ressler boys,FT Sokol Břevnov B,3,3,Draw,sobota 26.01.2013; SH Gymnázium Sedlčany,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62012/2013-C070; 7. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Krupička Jan, Cimrman Tomáš",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","                    Player
2  11 Martin Karlovský (U)","                    Player
2  11 Martin Karlovský (U)",2012/2013
89,76508,FBC Ressler boys,FbK 1996 Příbram,2,2,Draw,neděle 17.02.2013; SH Stochov,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM62012/2013-C072; 8. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kněžík Martin, Knap Jan",delegát: ,"                  Player
7  21 Štěpán Trousil (U)","Empty DataFrame
Columns: [Player]
Index: []","                  Player
7  21 Štěpán Trousil (U)",2012/2013
90,76505,FBC Ressler boys,BLACK ANGELS B,1,4,Lose,neděle 17.02.2013; SH Stochov,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM62012/2013-C075; 8. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Keprta Antonín, Bališ Přemysl",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","                 Player
4  16 Jakub Zalubil (U)","                 Player
4  16 Jakub Zalubil (U)",2012/2013
91,77841,FBC Ressler boys,AC Sparta Praha Florbal B,0,7,Lose,neděle 10.03.2013; Unihoc Aréna Praha,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM62012/2013-C081; 9. kolo; PH+SČ přebor mužů,"části: 0:2, 0:4, 0:1, střely na branku: 0:0","rozhodčí: Beranová Barbora, Jaucová Adéla",delegát: Kováč Michal,"Empty DataFrame
Columns: [Player]
Index: []","               Player
3  12 Aleš Hrdina (U)","               Player
3  12 Aleš Hrdina (U)",2012/2013
92,77839,FBC Ressler boys,TJ Sokol Dobříš,3,7,Lose,neděle 10.03.2013; Unihoc Aréna Praha,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM62012/2013-C083; 9. kolo; PH+SČ přebor mužů,"části: 2:0, 4:0, 1:3, střely na branku: 0:0","rozhodčí: Beranová Barbora, Jaucová Adéla",delegát: ,"                  Player
8  77 Ctibor Chmelař (U)","            Player
8  17 Jan Vrba (U)","            Player
8  17 Jan Vrba (U)",2012/2013
93,79499,FBC Ressler boys,FC Bourbon SK Praha 4,7,3,Win,sobota 06.04.2013; SH Stochov,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM62012/2013-C097; 10. kolo; PH+SČ přebor mužů,"části: 0:0, 3:1, 4:2, střely na branku: 0:0","rozhodčí: Novosad Matouš, Müller Jiří",delegát: ,"                  Player
5  13 Jakub Majerčin (U)","                Player
0  4 Martin Švehla (U)
7  69 Václav Skála (U)","                  Player
5  13 Jakub Majerčin (U)",2012/2013
94,79497,FBC Ressler boys,Fbk Buldoci GOP Radotín,3,1,Win,sobota 06.04.2013; SH Stochov,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM62012/2013-C099; 10. kolo; PH+SČ přebor mužů,"části: 0:0, 1:1, 0:2, střely na branku: 0:0","rozhodčí: Mařík Vladimír, Kropáček David",delegát: ,"                  Player
9  77 Ctibor Chmelař (U)","                Player
5  55 Radim Špejra (O)","                  Player
9  77 Ctibor Chmelař (U)",2012/2013
95,80013,FBC Ressler boys,FbK Wildcats Praha B,1,4,Lose,neděle 28.04.2013; SH Děkanka,počet diváků: 0,začátek 17:10; konec ,Utkání: 3XM62012/2013-C110; 11. kolo; PH+SČ přebor mužů,"části: 1:1, 0:3, 0:0, střely na branku: 0:0","rozhodčí: Beranová Barbora, Trnobranský Karel",delegát: ,"                  Player
7  77 Ctibor Chmelař (U)","                Player
3  10 Martin Tomek (U)","                Player
3  10 Martin Tomek (U)",2012/2013
96,83399,FBC Ressler boys,Red Dragons Hořovice,0,7,Lose,neděle 22.09.2013; Sport Eden Beroun,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM62013/2014-A003; 1. kolo; PH+SČ přebor mužů,"části: 0:2, 0:2, 0:3, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Dunda Petr",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","              Player
6  18 Dušan Valo (U)","              Player
6  18 Dušan Valo (U)",2013/2014
97,83412,FBC Ressler boys,FBC Merkur Praha B,2,4,Lose,neděle 22.09.2013; Sport Eden Beroun,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM62013/2014-A005; 1. kolo; PH+SČ přebor mužů,"části: 1:1, 0:0, 3:1, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Dunda Petr",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","             Player
7  68 Jiří Břeh (U)","             Player
7  68 Jiří Břeh (U)",2013/2014
98,84452,FBC Ressler boys,FT Sokol Břevnov B,3,3,Draw,neděle 06.10.2013; SH Králův Dvůr,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM62013/2014-A016; 2. kolo; PH+SČ přebor mužů,"části: 1:0, 1:2, 1:1, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Joska Tomáš",delegát: ,"                 Player
5  17 Karel Pernica (U)","                Player
3  57 Jakub Milion (U)","                 Player
5  17 Karel Pernica (U)",2013/2014
99,84460,FBC Ressler boys,Gladiátor Team Beroun,3,3,Draw,neděle 06.10.2013; SH Králův Dvůr,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM62013/2014-A018; 2. kolo; PH+SČ přebor mužů,"části: 1:3, 1:0, 1:0, střely na branku: 0:0","rozhodčí: Nejedlo Daniel, Joska Tomáš",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","              Player
2  9 Bořek Sláma (U)","              Player
2  9 Bořek Sláma (U)",2013/2014
100,87600,FBC Ressler boys,T.B.C. Králův Dvůr C,2,2,Draw,sobota 26.10.2013; Sport Eden Beroun,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM62013/2014-A027; 3. kolo; PH+SČ přebor mužů,"části: 1:0, 0:1, 1:1, střely na branku: 0:0","rozhodčí: Herman Petr, Oriš Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []","Empty DataFrame
Columns: [Player]
Index: []",2013/2014
101,87604,FBC Ressler boys,Neo,2,5,Lose,sobota 26.10.2013; Sport Eden Beroun,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62013/2014-A030; 3. kolo; PH+SČ přebor mužů,"části: 1:0, 1:0, 3:2, střely na branku: 0:0","rozhodčí: Herman Petr, Oriš Jan",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
3  31 Michal Tripes (U)","                 Player
3  31 Michal Tripes (U)",2013/2014
102,88227,FBC Ressler boys,FBC Falcons Žižkov,3,2,Win,sobota 09.11.2013; Sport Eden Beroun,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM62013/2014-A032; 4. kolo; PH+SČ přebor mužů,"části: 0:2, 0:0, 2:1, střely na branku: 19:16","rozhodčí: Herman Petr, Oriš Jan",delegát: ,"                 Player
2   5 Ladislav Tyll (U)
8  22 Jakub Nováček (U)","Empty DataFrame
Columns: [Player]
Index: []","                 Player
2   5 Ladislav Tyll (U)
8  22 Jakub Nováček (U)",2013/2014
103,88234,FBC Ressler boys,FbC Panthers B,4,2,Win,sobota 09.11.2013; Sport Eden Beroun,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM62013/2014-A034; 4. kolo; PH+SČ přebor mužů,"části: 2:1, 1:1, 1:0, střely na branku: 23:34","rozhodčí: Herman Petr, Oriš Jan",delegát: ,"                Player
3  7 Miloš Zapadlo (U)","Empty DataFrame
Columns: [Player]
Index: []","                Player
3  7 Miloš Zapadlo (U)",2013/2014
104,91900,FBC Ressler boys,FBC Merkur Praha B,2,3,Lose,sobota 04.01.2014; STODOLA Aréna Střešovice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM62013/2014-A053; 6. kolo; PH+SČ přebor mužů,"části: 0:1, 2:2, 0:0, střely na branku: 0:0","rozhodčí: Ryant Filip, Hrdlička Radek",delegát: ,"                  Player
9  77 Ctibor Chmelař (U)","Empty DataFrame
Columns: [Player]
Index: []","                  Player
9  77 Ctibor Chmelař (U)",2013/2014
105,91905,FBC Ressler boys,T.B.C. Králův Dvůr C,5,3,Win,sobota 04.01.2014; STODOLA Aréna Střešovice,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM62013/2014-A055; 6. kolo; PH+SČ přebor mužů,"části: 0:2, 2:1, 1:2, střely na branku: 0:0","rozhodčí: Brejcha Radek, Měsíček Michal",delegát: ,"                   Player
10  77 Ctibor Chmelař (U)","                 Player
2  15 Jan Hrušovský (U)
3     22 Petr Kubuš (U)","                   Player
10  77 Ctibor Chmelař (U)",2013/2014
106,95454,FBC Ressler boys,Sport Eden Beroun,2,4,Lose,neděle 26.01.2014; SH ZŠ Kunratice,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM62013/2014-A067; 7. kolo; PH+SČ přebor mužů,"části: 1:0, 3:2, 0:0, střely na branku: 0:0","rozhodčí: Novosad Matouš, Müller Jiří",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []","                 Player
4  18 Richard Černý (U)","                 Player
4  18 Richard Černý (U)",2013/2014
