,Id,Team,Opponent,Goal_team,Goal_opponent,Outcome,Date_place,visitors,begin_end,round_soutez,casti_strely,referee,delegate,MOTM_Team,MOTM_Opponent,MOTM,Season,Date,Place,Weekday,ref1,ref2,League
47,32921,FBC Ressler boys,SK Florbal Benešov C,3,7,Lose,sobota 06.11.2010; TJ Radlice,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM72010/2011-G031; 4. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Veverka Aleš, Brejcha Jan",delegát: ,                    Štěpán Trousil,               Aleš Chod,               Aleš Chod,2010/2011,06.11.2010, TJ Radlice,sobota, Veverka Aleš, Brejcha Jan, PH+SČ soutěž mužů
48,34411,FBC Ressler boys,FBK Prokrastinators Praha,6,2,Win,neděle 21.11.2010; SH Zličín,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72010/2011-G044; 5. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Blažek Martin, Pulec Vojtěch",delegát: ,                   Jakub Nováček,                    Robert Kučírka,                   Jakub Nováček,2010/2011,21.11.2010, SH Zličín,neděle, Blažek Martin, Pulec Vojtěch, PH+SČ soutěž mužů
49,35918,FBC Ressler boys,FBC Falcons Žižkov,0,6,Lose,sobota 18.12.2010; SH Stochov,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM72010/2011-G046; 6. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Skazko Pavel, Provazník Tadeáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                    Vojtěch Skopový,                    Vojtěch Skopový,2010/2011,18.12.2010, SH Stochov,sobota, Skazko Pavel, Provazník Tadeáš, PH+SČ soutěž mužů
50,35915,FBC Ressler boys,FBK Sokol Vlašim,6,2,Win,sobota 18.12.2010; SH Stochov,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM72010/2011-G049; 6. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Skazko Pavel, Provazník Tadeáš",delegát: ,                   Jakub Nováček  Roman Žampach,"Empty DataFrame
Columns: [Player]
Index: []",                   Jakub Nováček  Roman Žampach,2010/2011,18.12.2010, SH Stochov,sobota, Skazko Pavel, Provazník Tadeáš, PH+SČ soutěž mužů
51,38225,FBC Ressler boys,FbK Olymp Praha B,3,6,Lose,sobota 22.01.2011; SH ZŠ Kunratice,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM72010/2011-G055; 7. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Holek Martin, Vašíček Jiří",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                 Jan Hruška,                 Jan Hruška,2010/2011,22.01.2011, SH ZŠ Kunratice,sobota, Holek Martin, Vašíček Jiří, PH+SČ soutěž mužů
52,38223,FBC Ressler boys,Goalbusters Bystřice,9,1,Win,sobota 22.01.2011; SH ZŠ Kunratice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72010/2011-G057; 7. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Holek Martin, Vašíček Jiří",delegát: ,                  Miloš Zapadlo,                 Jan Urbanec,                  Miloš Zapadlo,2010/2011,22.01.2011, SH ZŠ Kunratice,sobota, Holek Martin, Vašíček Jiří, PH+SČ soutěž mužů
53,28904,FBC Ressler boys,FBC Merkur Praha B,5,2,Win,neděle 20.02.2011; SH Zruč nad Sázavou,počet diváků: 0,začátek 00:00; konec ,Utkání: 3XM72010/2011-G065; 8. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Libra Martin, Libra Jakub",delegát: ,                    Štěpán Trousil,               Jan Čapek,                    Štěpán Trousil       Jan Čapek,2010/2011,20.02.2011, SH Zruč nad Sázavou,neděle, Libra Martin, Libra Jakub, PH+SČ soutěž mužů
54,29832,FBC Ressler boys,FBC Uhříněves,8,0,Win,neděle 20.02.2011; SH Zruč nad Sázavou,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM72010/2011-G067; 8. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Novotný Ondřej, Libra Jakub",delegát: ,                     Ctibor Chmelař,"Empty DataFrame
Columns: [Player]
Index: []",                     Ctibor Chmelař,2010/2011,20.02.2011, SH Zruč nad Sázavou,neděle, Novotný Ondřej, Libra Jakub, PH+SČ soutěž mužů
55,40660,FBC Ressler boys,FbC Panthers F,3,5,Lose,neděle 13.03.2011; SH ZŠ Kunratice,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM72010/2011-G073; 9. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Suchý Roman, Přibil Daniel",delegát: ,                  Miloš Zapadlo,                      Vojtěch Šafránek,                          Miloš Zapadlo  Vojtěch Šafránek,2010/2011,13.03.2011, SH ZŠ Kunratice,neděle, Suchý Roman, Přibil Daniel, PH+SČ soutěž mužů
56,41547,FBC Ressler boys,SK Florbal Benešov C,3,5,Lose,neděle 13.03.2011; SH ZŠ Kunratice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72010/2011-G075; 9. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Landovský Jakub, Černý Ondřej",delegát: ,                  Miloš Zapadlo,                    Matyáš Pokorný,                    Matyáš Pokorný,2010/2011,13.03.2011, SH ZŠ Kunratice,neděle, Landovský Jakub, Černý Ondřej, PH+SČ soutěž mužů
57,43569,FBC Ressler boys,FBK Prokrastinators Praha,5,3,Win,sobota 16.04.2011; SH Bystřice,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72010/2011-G083; 10. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Bělej Jaroslav",delegát: ,                  Miloš Zapadlo,                    Robert Kučírka   Jakub Kopecký,                  Miloš Zapadlo,2010/2011,16.04.2011, SH Bystřice,sobota, Brejcha Jan, Bělej Jaroslav, PH+SČ soutěž mužů
58,46482,FBC Ressler boys,FKMP Praha B,3,4,Lose,neděle 18.09.2011; SH Králův Dvůr,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM72011/2012-F001; 1. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Novotný Dominik, Procházka Matěj",delegát: ,                    Štěpán Trousil,                 David Kohout,                    Štěpán Trousil,2011/2012,18.09.2011, SH Králův Dvůr,neděle, Novotný Dominik, Procházka Matěj, PH+SČ soutěž mužů
59,48470,FBC Ressler boys,Mosquitos,2,7,Lose,neděle 23.10.2011; TJ Sokol Vinohrady,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72011/2012-F014; 2. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Olejník Jakub, Keil Robert",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                  Jakub Barták,                  Jakub Barták,2011/2012,23.10.2011, TJ Sokol Vinohrady,neděle, Olejník Jakub, Keil Robert, PH+SČ soutěž mužů
60,48466,FBC Ressler boys,SK Florbal Benešov C,1,2,Lose,neděle 23.10.2011; TJ Sokol Vinohrady,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM72011/2012-F017; 2. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Suchý Roman, Přibil Daniel",delegát: ,                  Adam Štefánik,                  Tomáš Pícha,                  Tomáš Pícha,2011/2012,23.10.2011, TJ Sokol Vinohrady,neděle, Suchý Roman, Přibil Daniel, PH+SČ soutěž mužů
61,50281,FBC Ressler boys,FBC Hornets Praha,6,4,Win,sobota 19.11.2011; Unihoc Aréna Praha,počet diváků: 0,začátek 12:30; konec ,Utkání: 3XM72011/2012-F022; 3. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kropáček Jiří, Ptáčník Jiří",delegát: ,                  Miloš Zapadlo,                    Tomáš Formánek,                  Miloš Zapadlo,2011/2012,19.11.2011, Unihoc Aréna Praha,sobota, Kropáček Jiří, Ptáčník Jiří, PH+SČ soutěž mužů
62,50278,FBC Ressler boys,TJ Sokol Královské Vinohrady C,5,3,Win,sobota 19.11.2011; Unihoc Aréna Praha,počet diváků: 0,začátek 16:00; konec ,Utkání: 3XM72011/2012-F025; 3. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Chabera Lukáš, Nedó Josef",delegát: ,                    Štěpán Trousil,                   Oldřich Pešek,                     Oldřich Pešek  Štěpán Trousil,2011/2012,19.11.2011, Unihoc Aréna Praha,sobota, Chabera Lukáš, Nedó Josef, PH+SČ soutěž mužů
63,52514,FBC Ressler boys,TJ Kyje,7,1,Win,sobota 10.12.2011; TJ JM Chodov,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72011/2012-F029; 4. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Veverka Aleš, Holek Martin",delegát: ,                  Václav Rides,                  Bohuslav Bek,                  Václav Rides,2011/2012,10.12.2011, TJ JM Chodov,sobota, Veverka Aleš, Holek Martin, PH+SČ soutěž mužů
64,52510,FBC Ressler boys,FbC Xichties - POHYB JE ŽIVOT,6,0,Win,sobota 10.12.2011; TJ JM Chodov,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72011/2012-F033; 4. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Veverka Aleš, Holek Martin",delegát: ,                    Štěpán Trousil,"Empty DataFrame
Columns: [Player]
Index: []",                    Štěpán Trousil,2011/2012,10.12.2011, TJ JM Chodov,sobota, Veverka Aleš, Holek Martin, PH+SČ soutěž mužů
65,53206,FBC Ressler boys,Goalbusters Bystřice,9,2,Win,sobota 07.01.2012; ZŠ Jiráskova Benešov,počet diváků: 0,začátek 14:50; konec ,Utkání: 3XM72011/2012-F042; 5. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Mařík Vladimír, Kropáček David",delegát: ,                    Štěpán Trousil,"Empty DataFrame
Columns: [Player]
Index: []",                    Štěpán Trousil,2011/2012,07.01.2012, ZŠ Jiráskova Benešov,sobota, Mařík Vladimír, Kropáček David, PH+SČ soutěž mužů
66,53208,FBC Ressler boys,FBK Vosy Praha,1,1,Draw,sobota 07.01.2012; ZŠ Jiráskova Benešov,počet diváků: 0,začátek 17:10; konec ,Utkání: 3XM72011/2012-F044; 5. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Černý Ondřej, Reichelt Martin",delegát: ,                  Miloš Zapadlo,                  Robin Franče,"Empty DataFrame
Columns: [Player]
Index: []",2011/2012,07.01.2012, ZŠ Jiráskova Benešov,sobota, Černý Ondřej, Reichelt Martin, PH+SČ soutěž mužů
67,55810,FBC Ressler boys,FKMP Praha B,4,2,Win,sobota 04.02.2012; SH Bystřice,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72011/2012-F047; 6. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Tůma Jan",delegát: ,                   Adam Štefánik,                Oskar Bábek,                   Adam Štefánik,2011/2012,04.02.2012, SH Bystřice,sobota, Cimrman Tomáš, Tůma Jan, PH+SČ soutěž mužů
68,56545,FBC Ressler boys,Mosquitos,2,2,Draw,sobota 18.02.2012; STODOLA Aréna Střešovice,počet diváků: 0,začátek 13:50; konec ,Utkání: 3XM72011/2012-F060; 7. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Krupička Jan, Cimrman Tomáš",delegát: ,                    Ctibor Chmelař,               Jiří Adam,               Jiří Adam,2011/2012,18.02.2012, STODOLA Aréna Střešovice,sobota, Krupička Jan, Cimrman Tomáš, PH+SČ soutěž mužů
69,56541,FBC Ressler boys,SK Florbal Benešov C,0,5,Lose,sobota 18.02.2012; STODOLA Aréna Střešovice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72011/2012-F063; 7. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kudrna Martin, Přibil Daniel",delegát: Nábělek Jakub; známka: 5,"Empty DataFrame
Columns: [Player]
Index: []",                   Filip Horálek,                   Filip Horálek,2011/2012,18.02.2012, STODOLA Aréna Střešovice,sobota, Kudrna Martin, Přibil Daniel, PH+SČ soutěž mužů
70,58485,FBC Ressler boys,TJ Sokol Královské Vinohrady C,4,4,Draw,sobota 17.03.2012; SH ZŠ Kunratice,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM72011/2012-F066; 8. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Bělej Jaroslav, Bališ Přemysl",delegát: ,                    Štěpán Trousil,                      Oldřich Pilecký,                        Štěpán Trousil  Oldřich Pilecký,2011/2012,17.03.2012, SH ZŠ Kunratice,sobota, Bělej Jaroslav, Bališ Přemysl, PH+SČ soutěž mužů
71,58483,FBC Ressler boys,FBC Hornets Praha,6,1,Win,sobota 17.03.2012; SH ZŠ Kunratice,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM72011/2012-F068; 8. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Trnobranský Karel, Brejcha Jan",delegát: ,                   Adam Štefánik,                 Tomáš Horák,                   Adam Štefánik,2011/2012,17.03.2012, SH ZŠ Kunratice,sobota, Trnobranský Karel, Brejcha Jan, PH+SČ soutěž mužů
72,59987,FBC Ressler boys,TJ Kyje,5,4,Win,neděle 01.04.2012; SH Králův Dvůr,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM72011/2012-F079; 9. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Trnobranský Karel",delegát: ,                   Jakub Nováček,                 Boris Černý,                     Boris Černý  Jakub Nováček,2011/2012,01.04.2012, SH Králův Dvůr,neděle, Brejcha Jan, Trnobranský Karel, PH+SČ soutěž mužů
73,59990,FBC Ressler boys,FbC Xichties - POHYB JE ŽIVOT,8,0,Win,neděle 01.04.2012; SH Králův Dvůr,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72011/2012-F081; 9. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Trnobranský Karel",delegát: ,                    Štěpán Trousil,"Empty DataFrame
Columns: [Player]
Index: []",                    Štěpán Trousil,2011/2012,01.04.2012, SH Králův Dvůr,neděle, Brejcha Jan, Trnobranský Karel, PH+SČ soutěž mužů
74,61490,FBC Ressler boys,FBK Vosy Praha,2,4,Lose,neděle 22.04.2012; SH ZŠ Kunratice,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM72011/2012-F083; 10. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Bališ Přemysl, Havlásek Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                  Robin Franče,                  Robin Franče,2011/2012,22.04.2012, SH ZŠ Kunratice,neděle, Bališ Přemysl, Havlásek Lukáš, PH+SČ soutěž mužů
75,61483,FBC Ressler boys,Goalbusters Bystřice,5,2,Win,neděle 22.04.2012; SH ZŠ Kunratice,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM72011/2012-F090; 10. kolo; PH+SČ soutěž mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kokeš Michal, Trnobranský Karel",delegát: ,                     Ctibor Chmelař,"Empty DataFrame
Columns: [Player]
Index: []",                     Ctibor Chmelař,2011/2012,22.04.2012, SH ZŠ Kunratice,neděle, Kokeš Michal, Trnobranský Karel, PH+SČ soutěž mužů
76,64575,FBC Ressler boys,FT Sokol Břevnov B,3,3,Draw,sobota 15.09.2012; SH Kostelec nad Černými lesy,počet diváků: 0,začátek 16:00; konec ,Utkání: 3XM62012/2013-C007; 1. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Krupička Jan, Trnobranský Karel",delegát: ,                  Miloš Zapadlo,                   Lukáš Fietzek,                   Lukáš Fietzek,2012/2013,15.09.2012, SH Kostelec nad Černými lesy,sobota, Krupička Jan, Trnobranský Karel, PH+SČ přebor mužů
77,64573,FBC Ressler boys,FBK VŠSK PedF UK,4,3,Win,sobota 15.09.2012; SH Kostelec nad Černými lesy,počet diváků: 0,začátek 18:20; konec ,Utkání: 3XM62012/2013-C009; 1. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Černý Ondřej, Kokeš Michal",delegát: ,                   Jakub Nováček,                 Martin Uher,                   Jakub Nováček,2012/2013,15.09.2012, SH Kostelec nad Černými lesy,sobota, Černý Ondřej, Kokeš Michal, PH+SČ přebor mužů
78,66191,FBC Ressler boys,FBC Dynamis,7,3,Win,neděle 14.10.2012; SH Čakovice,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM62012/2013-C012; 2. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Holek Martin",delegát: ,                    Jakub Majerčin,                   Martin Smetana,                    Jakub Majerčin,2012/2013,14.10.2012, SH Čakovice,neděle, Brejcha Jan, Holek Martin, PH+SČ přebor mužů
79,66193,FBC Ressler boys,FbK 1996 Příbram,3,5,Lose,neděle 14.10.2012; SH Čakovice,počet diváků: 0,začátek 11:30; konec ,Utkání: 3XM62012/2013-C014; 2. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Brejcha Jan, Holek Martin",delegát: ,                    Adam Jablonský,                   Jaroslav Vlček,                   Jaroslav Vlček,2012/2013,14.10.2012, SH Čakovice,neděle, Brejcha Jan, Holek Martin, PH+SČ přebor mužů
80,67676,FBC Ressler boys,TJ Sokol Dobříš,0,4,Lose,neděle 04.11.2012; SH Zličín,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM62012/2013-C028; 3. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Eder Roman",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                      Evžen Teringl  Jaroslav Šimek,                      Evžen Teringl  Jaroslav Šimek,2012/2013,04.11.2012, SH Zličín,neděle, Baloun Lukáš, Eder Roman, PH+SČ přebor mužů
81,67674,FBC Ressler boys,BLACK ANGELS B,2,6,Lose,neděle 04.11.2012; SH Zličín,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62012/2013-C030; 3. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Baloun Lukáš, Eder Roman",delegát: ,                  Miloš Zapadlo,                     Martin Kostiha,                     Martin Kostiha,2012/2013,04.11.2012, SH Zličín,neděle, Baloun Lukáš, Eder Roman, PH+SČ přebor mužů
82,69444,FBC Ressler boys,Fbk Buldoci GOP Radotín,5,4,Win,sobota 24.11.2012; Unihoc Aréna Praha,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM62012/2013-C038; 4. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kropáček Jiří, Ptáčník Jiří",delegát: ,                    Miloš Zapadlo  Roman Žampach,                   Ondřej Karnet,                    Miloš Zapadlo  Roman Žampach  Ondřej Karnet,2012/2013,24.11.2012, Unihoc Aréna Praha,sobota, Kropáček Jiří, Ptáčník Jiří, PH+SČ přebor mužů
83,69442,FBC Ressler boys,AC Sparta Praha Florbal B,1,11,Lose,sobota 24.11.2012; Unihoc Aréna Praha,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62012/2013-C040; 4. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kropáček Jiří, Ptáčník Jiří",delegát: ,                    Adam Jablonský,                   Jakub Svoboda,                   Jakub Svoboda,2012/2013,24.11.2012, Unihoc Aréna Praha,sobota, Kropáček Jiří, Ptáčník Jiří, PH+SČ přebor mužů
84,69398,FBC Ressler boys,FbK Wildcats Praha B,3,2,Win,sobota 08.12.2012; SH Radotín,počet diváků: 22,začátek 09:10; konec 10:21,Utkání: 3XM62012/2013-C042; 5. kolo; PH+SČ přebor mužů,"části: 1:1, 1:0, 1:1, střely na branku: 0:0","rozhodčí: Keprta Antonín, Flek Václav",delegát: ,                    Adam Jablonský,"Empty DataFrame
Columns: [Player]
Index: []",                    Adam Jablonský,2012/2013,08.12.2012, SH Radotín,sobota, Keprta Antonín, Flek Václav, PH+SČ přebor mužů
85,69401,FBC Ressler boys,FC Bourbon SK Praha 4,3,4,Lose,sobota 08.12.2012; SH Radotín,počet diváků: 0,začátek 12:40; konec 13:45,Utkání: 3XM62012/2013-C045; 5. kolo; PH+SČ přebor mužů,"části: 0:1, 3:1, 1:1, střely na branku: 0:0","rozhodčí: Keprta Antonín, Flek Václav",delegát: ,                    Adam Jablonský,                  Josef Bradáč,                  Josef Bradáč,2012/2013,08.12.2012, SH Radotín,sobota, Keprta Antonín, Flek Václav, PH+SČ přebor mužů
86,72096,FBC Ressler boys,FBK VŠSK PedF UK,3,3,Draw,sobota 05.01.2013; SH Gymnázium Sedlčany,počet diváků: 0,začátek 09:00; konec ,Utkání: 3XM62012/2013-C051; 6. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Baloun Milan, Baloun Lukáš",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                   Tomáš Jelínek,                   Tomáš Jelínek,2012/2013,05.01.2013, SH Gymnázium Sedlčany,sobota, Baloun Milan, Baloun Lukáš, PH+SČ přebor mužů
87,73820,FBC Ressler boys,FBC Dynamis,4,1,Win,sobota 26.01.2013; SH Gymnázium Sedlčany,počet diváků: 0,začátek 16:10; konec ,Utkání: 3XM62012/2013-C068; 7. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Krupička Jan, Cimrman Tomáš",delegát: ,                  Miloš Zapadlo,                   David Martynek,                  Miloš Zapadlo,2012/2013,26.01.2013, SH Gymnázium Sedlčany,sobota, Krupička Jan, Cimrman Tomáš, PH+SČ přebor mužů
88,73818,FBC Ressler boys,FT Sokol Břevnov B,3,3,Draw,sobota 26.01.2013; SH Gymnázium Sedlčany,počet diváků: 0,začátek 18:30; konec ,Utkání: 3XM62012/2013-C070; 7. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Krupička Jan, Cimrman Tomáš",delegát: ,                  Miloš Zapadlo,                      Martin Karlovský,                      Martin Karlovský,2012/2013,26.01.2013, SH Gymnázium Sedlčany,sobota, Krupička Jan, Cimrman Tomáš, PH+SČ přebor mužů
89,76508,FBC Ressler boys,FbK 1996 Příbram,2,2,Draw,neděle 17.02.2013; SH Stochov,počet diváků: 0,začátek 09:10; konec ,Utkání: 3XM62012/2013-C072; 8. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Kněžík Martin, Knap Jan",delegát: ,                    Štěpán Trousil,"Empty DataFrame
Columns: [Player]
Index: []",                    Štěpán Trousil,2012/2013,17.02.2013, SH Stochov,neděle, Kněžík Martin, Knap Jan, PH+SČ přebor mužů
90,76505,FBC Ressler boys,BLACK ANGELS B,1,4,Lose,neděle 17.02.2013; SH Stochov,počet diváků: 0,začátek 12:40; konec ,Utkání: 3XM62012/2013-C075; 8. kolo; PH+SČ přebor mužů,"části: - : -, - : -, - : -, střely na branku: 0:0","rozhodčí: Keprta Antonín, Bališ Přemysl",delegát: ,                  Miloš Zapadlo,                   Jakub Zalubil,                   Jakub Zalubil,2012/2013,17.02.2013, SH Stochov,neděle, Keprta Antonín, Bališ Přemysl, PH+SČ přebor mužů
91,77841,FBC Ressler boys,AC Sparta Praha Florbal B,0,7,Lose,neděle 10.03.2013; Unihoc Aréna Praha,počet diváků: 0,začátek 08:00; konec ,Utkání: 3XM62012/2013-C081; 9. kolo; PH+SČ přebor mužů,"části: 0:2, 0:4, 0:1, střely na branku: 0:0","rozhodčí: Beranová Barbora, Jaucová Adéla",delegát: Kováč Michal,"Empty DataFrame
Columns: [Player]
Index: []",                 Aleš Hrdina,                 Aleš Hrdina,2012/2013,10.03.2013, Unihoc Aréna Praha,neděle, Beranová Barbora, Jaucová Adéla, PH+SČ přebor mužů
92,77839,FBC Ressler boys,TJ Sokol Dobříš,3,7,Lose,neděle 10.03.2013; Unihoc Aréna Praha,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM62012/2013-C083; 9. kolo; PH+SČ přebor mužů,"části: 2:0, 4:0, 1:3, střely na branku: 0:0","rozhodčí: Beranová Barbora, Jaucová Adéla",delegát: ,                    Ctibor Chmelař,              Jan Vrba,              Jan Vrba,2012/2013,10.03.2013, Unihoc Aréna Praha,neděle, Beranová Barbora, Jaucová Adéla, PH+SČ přebor mužů
93,79499,FBC Ressler boys,FC Bourbon SK Praha 4,7,3,Win,sobota 06.04.2013; SH Stochov,počet diváků: 0,začátek 15:00; konec ,Utkání: 3XM62012/2013-C097; 10. kolo; PH+SČ přebor mužů,"části: 0:0, 3:1, 4:2, střely na branku: 0:0","rozhodčí: Novosad Matouš, Müller Jiří",delegát: ,                    Jakub Majerčin,                  Martin Švehla  Václav Skála,                    Jakub Majerčin,2012/2013,06.04.2013, SH Stochov,sobota, Novosad Matouš, Müller Jiří, PH+SČ přebor mužů
94,79497,FBC Ressler boys,Fbk Buldoci GOP Radotín,3,1,Win,sobota 06.04.2013; SH Stochov,počet diváků: 0,začátek 17:20; konec ,Utkání: 3XM62012/2013-C099; 10. kolo; PH+SČ přebor mužů,"části: 0:0, 1:1, 0:2, střely na branku: 0:0","rozhodčí: Mařík Vladimír, Kropáček David",delegát: ,                    Ctibor Chmelař,                  Radim Špejra,                    Ctibor Chmelař,2012/2013,06.04.2013, SH Stochov,sobota, Mařík Vladimír, Kropáček David, PH+SČ přebor mužů
95,80013,FBC Ressler boys,FbK Wildcats Praha B,1,4,Lose,neděle 28.04.2013; SH Děkanka,počet diváků: 0,začátek 17:10; konec ,Utkání: 3XM62012/2013-C110; 11. kolo; PH+SČ přebor mužů,"části: 1:1, 0:3, 0:0, střely na branku: 0:0","rozhodčí: Beranová Barbora, Trnobranský Karel",delegát: ,                    Ctibor Chmelař,                  Martin Tomek,                  Martin Tomek,2012/2013,28.04.2013, SH Děkanka,neděle, Beranová Barbora, Trnobranský Karel, PH+SČ přebor mužů
96,83399,FBC Ressler boys,Red Dragons Hořovice,0,7,Lose,neděle 22.09.2013; Sport Eden Beroun,počet diváků: 0,začátek 10:20; konec ,Utkání: 3XM62013/2014-A003; 1. kolo; PH+SČ přebor mužů,"části: 0:2, 0:2, 0:3, střely na branku: 0:0","rozhodčí: Cimrman Tomáš, Dunda Petr",delegát: ,"Empty DataFrame
Columns: [Player]
Index: []",                Dušan Valo,                Dušan Valo,2013/2014,22.09.2013, Sport Eden Beroun,neděle, Cimrman Tomáš, Dunda Petr, PH+SČ přebor mužů
